client_id,subscription_creation_date,car_count,april_2025_fines,may_2025_fines,jun_2025_fines,jul_2025_fines,aug_2025_fines,fines_last_6_month,fines_last_12_month,fines_last_24_month,fines_last_36_month,car_price_median,car_year_median,fines_apr_aug_2025,fines_recent_monthly_2025,fines_long_monthly_2025,fine_recent_vs_long_2025,cluster,cluster_label,cluster_id,fuel_tx_count_30d_pre,fuel_liters_30d_pre,fuel_spend_30d_pre,fuel_avg_liters_pre,fuel_active_days_30d_pre,fuel_weekend_share_pre,fuel_night_share_pre,fuel_small_fill_share_pre,fuel_large_fill_share_pre,fuel_avg_price_pre,fine_count_30d_pre,fine_amount_30d_pre,fine_speeding_share_pre,fine_regions_count_pre,fuel_tx_count_30d_post,fuel_liters_30d_post,fuel_spend_30d_post,fuel_avg_liters_post,fuel_active_days_30d_post,fuel_weekend_share_post,fuel_night_share_post,fuel_small_fill_share_post,fuel_large_fill_share_post,fuel_avg_price_post,fine_count_30d_post,fine_amount_30d_post,fine_speeding_share_post,fine_regions_count_post,eligible_comparison,fuel_tx_count_30d_delta,fuel_liters_30d_delta,fuel_spend_30d_delta,fuel_avg_liters_delta,fuel_avg_price_delta,fuel_active_days_30d_delta,fuel_weekend_share_delta,fuel_night_share_delta,fuel_small_fill_share_delta,fuel_large_fill_share_delta,fine_count_30d_delta,fine_amount_30d_delta,fine_speeding_share_delta,fine_regions_count_delta
2efcbfa5595e4b4c0653627f3720a1a9,2024-08-18,1,4,1,1,1,2,0,9,12,13,827500.0,2016.0,9,0.0,0.3611111111111111,-0.3611111111111111,1,"Кластер 1: возрастные автомобили, доступный автопарк",1,0.410958904109589,8.926027397260272,554.3063013698629,21.72,0.410958904109589,0.0,0.0,0.0,0.0,62.10000000000001,0.0,0.0,,0.0,2.282608695652174,68.60869565217392,4520.013586956522,30.057142857142857,2.282608695652174,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,65.88105988593155,0.0,0.0,,0.0,True,1.871649791542585,59.68266825491365,3965.707285586659,8.337142857142858,3.7810598859315405,1.871649791542585,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,,0.0
2efd151d15f5fcbe07a7ff879495a2cd,2025-08-28,1,0,0,0,0,0,0,1,1,2,627500.0,2002.0,0,0.0,0.05555555555555555,-0.05555555555555555,1,"Кластер 1: возрастные автомобили, доступный автопарк",1,2.8767123287671232,105.89999999999999,7325.774835616438,36.81285714285714,2.8767123287671232,0.42857142857142855,0.5714285714285714,0.0,0.0,69.17634405681245,0.0,0.0,,0.0,2.282608695652174,79.52608695652174,5588.219836956522,34.839999999999996,2.282608695652174,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.0,70.26901549942595,0.0,0.0,,0.0,True,-0.5941036331149494,-26.373913043478254,-1737.5549986599162,-1.9728571428571442,1.0926714426134936,-0.5941036331149494,-0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,,0.0
2efe47eac539d4e94e9167d693e8efac,2021-06-19,2,0,0,2,0,0,7,12,12,15,1428666.5,2013.5,2,1.1666666666666667,0.4166666666666667,0.75,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3,4.520547945205479,196.97260273972603,14207.367739726027,43.57272727272727,4.520547945205479,0.09090909090909091,0.0,0.0,0.2727272727272727,72.12864907156269,1.2328767123287672,924.6575342465753,0.6666666666666666,1.0,1.9565217391304348,59.060869565217395,4251.203282608696,30.186666666666667,1.9565217391304348,0.0,0.0,0.3333333333333333,0.0,71.9800320229682,1.3043478260869565,1222.8260869565217,0.75,1.0,True,-2.5640262060750443,-137.91173317450864,-9956.164457117331,-13.386060606060603,-0.1486170485944882,-2.5640262060750443,-0.09090909090909091,0.0,0.3333333333333333,-0.2727272727272727,0.07147111375818938,298.1685527099464,0.08333333333333337,0.0
2efeb39438f83bac83890dbb3af76767,2022-12-13,1,18,19,21,8,2,2,130,147,149,4992593.0,2020.0,68,0.3333333333333333,4.138888888888889,-3.805555555555556,2,"Кластер 2: новые автомобили, дорогой автопарк",2,4.931506849315069,273.55479452054794,21171.85606849315,55.47083333333333,4.520547945205479,0.25,0.0,0.0,0.75,77.3953024862916,0.821917808219178,616.4383561643835,0.5,1.0,1.6304347826086958,72.56413043478261,5677.218815217391,44.506,1.6304347826086958,0.2,0.0,0.0,0.2,78.23726104345481,0.0,0.0,,0.0,True,-3.301072066706373,-200.99066408576533,-15494.63725327576,-10.964833333333331,0.8419585571632098,-2.890113162596783,-0.04999999999999999,0.0,0.0,-0.55,-0.821917808219178,-616.4383561643835,,-1.0
2f0071deca83c2bc467465179faf6365,2026-04-09,1,0,0,0,0,0,9,9,9,9,3559909.0,2022.0,0,1.5,0.25,1.25,2,"Кластер 2: новые автомобили, дорогой автопарк",2,2.054794520547945,70.14246575342466,4672.510684931506,34.136,2.054794520547945,0.2,0.0,0.0,0.0,66.61457698617295,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,0.0,False,-2.054794520547945,-70.14246575342466,-4672.510684931506,,,-2.054794520547945,,,,,0.0,0.0,,0.0
2f0393a32e11743d35264feca73b5ffd,2025-02-20,1,0,0,0,2,2,0,4,6,6,1169192.0,2012.0,4,0.0,0.16666666666666666,-0.16666666666666666,1,"Кластер 1: возрастные автомобили, доступный автопарк",1,1.643835616438356,54.267123287671225,3757.307671232876,33.012499999999996,1.643835616438356,0.75,0.0,0.0,0.0,69.23727375993943,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,0.0,True,-1.643835616438356,-54.267123287671225,-3757.307671232876,,,-1.643835616438356,,,,,0.0,0.0,,0.0
2f04154e0f61e19635cdd12d1e59d74a,2021-04-05,2,0,1,2,0,0,105,114,117,120,1379368.5,2008.5,3,17.5,3.3333333333333335,14.166666666666666,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3,1.643835616438356,92.51917808219177,7260.695219178082,56.2825,1.2328767123287672,0.0,0.25,0.0,1.0,78.47773153289211,2.054794520547945,1541.0958904109589,1.0,2.0,1.9565217391304348,108.95869565217392,8757.605054347827,55.69,1.9565217391304348,0.16666666666666666,0.0,0.0,1.0,80.3754578919016,5.217391304347826,3913.0434782608695,0.875,2.0,True,0.31268612269207874,16.439517569982144,1496.9098351697448,-0.5925000000000011,1.8977263590094964,0.7236450268016676,0.16666666666666666,-0.25,0.0,0.0,3.162596783799881,2371.9475878499106,-0.125,0.0
2f0bbcd64f54416019f08cdf667daa3c,2024-04-20,1,0,2,5,2,0,13,27,28,43,1696546.0,2012.0,9,2.1666666666666665,1.1944444444444444,0.9722222222222221,1,"Кластер 1: возрастные автомобили, доступный автопарк",1,2.8767123287671232,69.66164383561643,4628.374479452054,24.215714285714284,2.8767123287671232,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.0,66.44078756415551,1.2328767123287672,1150.676712328767,0.0,1.0,0.9782608695652174,21.80217391304348,1507.9511739130432,22.286666666666665,0.9782608695652174,0.0,0.0,0.6666666666666666,0.0,69.16517499252167,2.9347826086956523,2527.1739130434785,0.8888888888888888,2.0,True,-1.898451459201906,-47.859469922572956,-3120.4233055390114,-1.9290476190476191,2.724387428366157,-1.898451459201906,-0.5714285714285714,-0.14285714285714285,0.23809523809523808,0.0,1.7019058963668852,1376.4972007147114,0.8888888888888888,1.0
2f0d56a6c7deba297eea616c2f7327d3,2022-03-15,1,0,2,0,0,4,18,27,38,40,1634286.0,2008.0,6,3.0,1.1111111111111112,1.8888888888888888,2,"Кластер 2: новые автомобили, дорогой автопарк",2,3.287671232876712,172.40136986301368,11968.805342465754,52.43875,3.287671232876712,0.5,0.0,0.0,0.5,69.42407332363949,0.410958904109589,616.4383561643835,0.0,1.0,1.3043478260869565,64.11521739130434,4494.642228260869,49.154999999999994,1.3043478260869565,0.0,0.0,0.25,0.5,70.10258112094395,3.9130434782608696,2934.782608695652,1.0,5.0,True,-1.9833234067897556,-108.28615247170934,-7474.163114204885,-3.283750000000005,0.6785077973044622,-1.9833234067897556,-0.5,0.0,0.25,0.0,3.5020845741512807,2318.3442525312685,1.0,4.0
2f0e2e7ccf0cb081d4c49fc378a7ad68,2026-09-10,1,0,0,2,0,0,0,2,2,2,1338577.0,2015.0,2,0.0,0.05555555555555555,-0.05555555555555555,1,"Кластер 1: возрастные автомобили, доступный автопарк",1,3.287671232876712,80.88082191780822,5031.528287671233,24.60125,3.287671232876712,0.125,0.375,0.0,0.0,62.20916366038311,0.0,0.0,,0.0,0.32608695652173914,10.963043478260868,703.7177608695652,33.62,0.32608695652173914,0.0,1.0,0.0,0.0,64.19,0.0,0.0,,0.0,False,-2.961584276354973,-69.91777843954735,-4327.810526801668,9.018749999999997,1.9808363396168858,-2.961584276354973,-0.125,0.625,0.0,0.0,0.0,0.0,,0.0
2f0e76e9afac0aec636b3f5b62e0cedf,2024-11-26,1,0,0,0,1,0,1,4,4,4,2323333.0,2023.0,1,0.16666666666666666,0.1111111111111111,0.05555555555555555,2,"Кластер 2: новые автомобили, дорогой автопарк",2,2.4657534246575343,105.46849315068492,8358.102410958903,42.77333333333333,2.4657534246575343,0.5,0.0,0.0,0.3333333333333333,79.24738622194515,0.410958904109589,308.2191780821918,1.0,1.0,2.282608695652174,93.83478260869565,7498.342239130435,41.10857142857143,1.3043478260869565,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,79.91005073672505,0.0,0.0,,0.0,True,-0.1831447290053605,-11.633710541989274,-859.7601718284686,-1.664761904761903,0.6626645147799053,-1.1614055985705778,-0.35714285714285715,0.2857142857142857,0.0,-0.19047619047619047,-0.410958904109589,-308.2191780821918,,-1.0
2f0edcd1ccb75c00938eae153325ec9f,2025-11-07,1,0,0,0,0,0,1,1,1,1,2356667.0,2023.0,0,0.16666666666666666,0.027777777777777776,0.1388888888888889,2,"Кластер 2: новые автомобили, дорогой автопарк",2,4.931506849315069,210.14383561643837,14338.801150684929,42.612500000000004,3.698630136986301,0.8333333333333334,0.25,0.08333333333333333,0.3333333333333333,68.23327036276521,0.0,0.0,,0.0,2.282608695652174,75.58043478260869,5248.48447826087,33.11142857142857,0.6521739130434783,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.14285714285714285,69.44236948830789,0.0,0.0,,0.0,True,-2.648898153662895,-134.5634008338297,-9090.316672424058,-9.501071428571436,1.2090991255426786,-3.0464562239428226,-0.261904761904762,0.3214285714285714,0.20238095238095238,-0.19047619047619047,0.0,0.0,,0.0
2f12a36874a5d56b82d6dc64f2892c82,2025-04-18,1,0,2,1,1,0,0,9,9,9,4320153.0,2022.0,4,0.0,0.25,-0.25,2,"Кластер 2: новые автомобили, дорогой автопарк",2,1.643835616438356,66.31232876712329,6139.0600273972605,40.34,1.643835616438356,0.0,0.0,0.0,0.25,92.57795860188399,0.0,0.0,,0.0,2.282608695652174,85.11195652173913,7701.766304347826,37.287142857142854,2.282608695652174,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,90.48982797593962,0.0,0.0,,0.0,True,0.6387730792138178,18.79962775461584,1562.7062769505656,-3.0528571428571496,-2.0881306259443733,0.6387730792138178,0.7142857142857143,0.14285714285714285,0.0,-0.10714285714285715,0.0,0.0,,0.0
2f15b03c3a4f39ba521184fcdbc83925,2026-06-06,1,2,0,0,0,0,0,2,2,2,2395000.0,2023.0,2,0.0,0.05555555555555555,-0.05555555555555555,0,"Кластер 0: низкая топливная активность, один автомобиль",0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,0.0,1.9565217391304348,52.206521739130444,3499.990010869565,26.683333333333337,1.6304347826086958,0.3333333333333333,0.0,0.0,0.0,67.04124109931293,0.0,0.0,,0.0,False,1.9565217391304348,52.206521739130444,3499.990010869565,,,1.6304347826086958,,,,,0.0,0.0,,0.0
2f15b3e8781aed31b986885db6e4c0ce,2026-07-15,1,1,0,0,0,2,0,11,12,12,1274500.0,2012.0,3,0.0,0.3333333333333333,-0.3333333333333333,1,"Кластер 1: возрастные автомобили, доступный автопарк",1,2.054794520547945,65.02191780821917,5460.3475890410955,31.644,1.643835616438356,0.8,0.4,0.4,0.4,83.97703071672355,0.0,0.0,,0.0,2.282608695652174,75.84782608695652,5693.229391304348,33.22857142857143,1.9565217391304348,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,75.06120722269992,0.0,0.0,,0.0,False,0.22781417510422886,10.825908278737344,232.8818022632522,1.5845714285714294,-8.915823494023627,0.31268612269207874,-0.3714285714285715,-0.11428571428571432,-0.2571428571428572,-0.2571428571428572,0.0,0.0,,0.0
2f1bd735de67ef065ef1043ab43f6b00,2026-01-27,1,0,0,0,2,0,0,2,2,2,2180000.0,2022.0,2,0.0,0.05555555555555555,-0.05555555555555555,0,"Кластер 0: низкая топливная активность, один автомобиль",0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,0.0,3.5869565217391304,124.88478260869566,8358.919467391304,34.81636363636364,2.9347826086956523,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,66.93305055094261,0.0,0.0,,0.0,True,3.5869565217391304,124.88478260869566,8358.919467391304,,,2.9347826086956523,,,,,0.0,0.0,,0.0
2f1ce8a33fd7d2928984f03bae2a1588,2025-05-16,1,0,0,0,1,0,6,7,7,7,6131429.0,2020.0,1,1.0,0.19444444444444445,0.8055555555555556,2,"Кластер 2: новые автомобили, дорогой автопарк",2,2.4657534246575343,129.02876712328768,8161.734164383561,52.32833333333334,2.4657534246575343,0.0,0.0,0.0,0.8333333333333334,63.25515112908876,0.410958904109589,308.2191780821918,1.0,1.0,0.9782608695652174,40.76086956521739,2602.009043478261,41.666666666666664,0.9782608695652174,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,63.835955199999994,0.0,0.0,,0.0,True,-1.487492555092317,-88.26789755807029,-5559.725120905299,-10.661666666666676,0.5808040709112348,-1.487492555092317,0.3333333333333333,0.3333333333333333,0.0,-0.5,-0.410958904109589,-308.2191780821918,,-1.0
2f1df133f7bedd56afde636437e7a1ec,2025-06-08,1,0,0,3,0,3,3,11,11,11,1875000.0,2024.0,6,0.5,0.3055555555555556,0.19444444444444442,2,"Кластер 2: новые автомобили, дорогой автопарк",2,0.821917808219178,40.95616438356164,2778.9529726027395,49.83,0.821917808219178,1.0,0.0,0.0,0.5,67.85188541039534,0.0,0.0,,0.0,3.2608695652173916,140.25978260869564,9920.882282608696,43.013,3.2608695652173916,0.3,0.1,0.0,0.1,70.73219491781555,0.6521739130434783,489.1304347826087,1.0,1.0,True,2.4389517569982138,99.303618225134,7141.929310005957,-6.817,2.8803095074202076,2.4389517569982138,-0.7,0.1,0.0,-0.4,0.6521739130434783,489.1304347826087,,1.0
2f1ef1ce82c9fdeb11ea2f63de875e8c,2025-04-23,1,4,3,6,6,3,20,65,65,65,2221648.0,2016.0,22,3.3333333333333335,1.8055555555555556,1.527777777777778,0,"Кластер 0: низкая топливная активность, один автомобиль",0,0.0,0.0,0.0,,0.0,,,,,,4.520547945205479,3698.6301369863013,1.0,4.0,3.5869565217391304,130.60760869565217,9287.734630434783,36.41181818181818,2.9347826086956523,0.18181818181818182,0.18181818181818182,0.0,0.0,71.11174244126533,0.9782608695652174,978.2608695652174,0.6666666666666666,3.0,True,3.5869565217391304,130.60760869565217,9287.734630434783,,,2.9347826086956523,,,,,-3.5422870756402616,-2720.369267421084,-0.33333333333333337,-1.0
2f262941cd8206cd0244a9a7b05546b2,2024-08-19,1,0,2,1,0,0,6,9,13,14,2285000.0,2024.0,3,1.0,0.3888888888888889,0.6111111111111112,2,"Кластер 2: новые автомобили, дорогой автопарк",2,3.287671232876712,123.30821917808218,8203.52630136986,37.50625,3.287671232876712,0.375,0.0,0.0,0.0,66.52862522912847,1.643835616438356,1849.3150684931506,0.5,1.0,0.0,0.0,0.0,,0.0,,,,,,0.6521739130434783,489.1304347826087,1.0,1.0,True,-3.287671232876712,-123.30821917808218,-8203.52630136986,,,-3.287671232876712,,,,,-0.9916617033948778,-1360.184633710542,0.5,0.0
2f26d8fc430bec3d27e4dca827c1fd25,2025-04-11,1,0,0,0,1,0,13,25,25,25,2460000.0,2024.0,1,2.1666666666666665,0.6944444444444444,1.472222222222222,2,"Кластер 2: новые автомобили, дорогой автопарк",2,1.643835616438356,46.11780821917808,3255.197794520548,28.055,1.643835616438356,0.0,0.0,0.0,0.0,70.58439939404741,0.410958904109589,308.2191780821918,1.0,1.0,2.9347826086956523,77.1,5430.883402173913,26.27111111111111,2.9347826086956523,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,70.43947343935038,1.3043478260869565,978.2608695652174,1.0,1.0,True,1.2909469922572963,30.982191780821914,2175.685607653365,-1.7838888888888889,-0.14492595469702962,1.2909469922572963,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,0.8933889219773675,670.0416914830256,0.0,0.0
2f2700f0a15a925cc61fe7738266aa70,2024-06-19,2,10,35,11,21,18,102,283,308,312,3010000.0,2023.5,95,17.0,8.666666666666666,8.333333333333334,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3,1.643835616438356,85.23698630136985,5876.193821917807,51.8525,1.643835616438356,0.25,0.0,0.0,0.5,68.9394836314546,1.643835616438356,1232.876712328767,1.0,1.0,0.0,0.0,0.0,,0.0,,,,,,0.6521739130434783,489.1304347826087,1.0,1.0,True,-1.643835616438356,-85.23698630136985,-5876.193821917807,,,-1.643835616438356,,,,,-0.9916617033948778,-743.7462775461584,0.0,0.0
2f277240d8ed70991394fcf5c5b42919,2023-09-23,1,0,0,0,1,0,2,4,11,23,2690000.0,2013.0,1,0.3333333333333333,0.6388888888888888,-0.3055555555555555,2,"Кластер 2: новые автомобили, дорогой автопарк",2,2.4657534246575343,108.7890410958904,9714.623013698629,44.12,2.4657534246575343,0.16666666666666666,0.5,0.0,0.3333333333333333,89.29780900574191,0.0,0.0,,0.0,2.608695652173913,90.1336956521739,7957.327173913044,34.551249999999996,2.608695652173913,0.375,0.625,0.0,0.0,88.28360044860896,0.6521739130434783,489.1304347826087,1.0,1.0,True,0.14294222751637875,-18.6553454437165,-1757.2958397855846,-9.568750000000001,-1.014208557132946,0.14294222751637875,0.20833333333333334,0.125,0.0,-0.3333333333333333,0.6521739130434783,489.1304347826087,,1.0
2f2b0141a5dcae18d5577e02d2ccfdf9,2026-05-29,1,0,0,0,0,0,8,8,8,8,3017692.0,2021.0,0,1.3333333333333333,0.2222222222222222,1.1111111111111112,2,"Кластер 2: новые автомобили, дорогой автопарк",2,2.4657534246575343,61.57808219178082,4396.42697260274,24.973333333333333,2.054794520547945,0.5,0.0,0.3333333333333333,0.0,71.39597103577148,0.410958904109589,308.2191780821918,1.0,1.0,3.5869565217391304,104.09347826086956,7362.071771739131,29.019999999999996,3.2608695652173916,0.6363636363636364,0.0,0.2727272727272727,0.0,70.72558141720445,2.282608695652174,2201.086956521739,0.8571428571428571,1.0,False,1.121203097081596,42.51539606908874,2965.644799136391,4.046666666666663,-0.6703896185670288,1.2060750446694466,0.13636363636363635,0.0,-0.06060606060606061,0.0,1.871649791542585,1892.8677784395472,-0.1428571428571429,0.0
2f2ffd831e36e5afed05f8bd87c1dc1a,2023-09-21,1,1,0,0,0,2,10,14,17,34,943750.0,2007.0,3,1.6666666666666667,0.9444444444444444,0.7222222222222223,1,"Кластер 1: возрастные автомобили, доступный автопарк",1,4.10958904109589,135.10273972602738,9295.252808219177,32.875,4.10958904109589,0.5,0.0,0.1,0.0,68.80136425855513,2.054794520547945,1541.0958904109589,1.0,1.0,1.6304347826086958,62.85,4426.8977934782615,38.548,1.6304347826086958,0.6,0.2,0.0,0.0,70.43592352391823,1.6304347826086958,1222.8260869565217,1.0,1.0,True,-2.479154258487194,-72.25273972602739,-4868.355014740915,5.673000000000002,1.6345592653631087,-2.479154258487194,0.09999999999999998,0.2,-0.1,0.0,-0.4243597379392492,-318.2698034544371,0.0,0.0
2f304ecd90defcae2a2aeedcf0fc2b9d,2026-06-07,1,0,0,0,0,0,2,2,2,2,2402500.0,2022.0,0,0.3333333333333333,0.05555555555555555,0.2777777777777778,2,"Кластер 2: новые автомобили, дорогой автопарк",2,1.643835616438356,58.935616438356156,4097.283698630137,35.8525,1.643835616438356,0.75,0.0,0.0,0.0,69.52135137019734,0.0,0.0,,0.0,4.239130434782608,130.3858695652174,9881.176956521738,30.75769230769231,3.5869565217391304,0.23076923076923078,0.0,0.23076923076923078,0.0,75.78410904089033,0.32608695652173914,244.56521739130434,1.0,1.0,False,2.5952948183442524,71.45025312686124,5783.893257891601,-5.09480769230769,6.2627576706929915,1.9431209053007743,-0.5192307692307692,0.0,0.23076923076923078,0.0,0.32608695652173914,244.56521739130434,,1.0
2f34ec360c2a4fca610dabc567e214f4,2017-11-27,1,0,0,0,1,0,0,1,1,1,1872025.0,2015.0,1,0.0,0.027777777777777776,-0.027777777777777776,1,"Кластер 1: возрастные автомобили, доступный автопарк",1,2.4657534246575343,58.44657534246575,3607.4433698630132,23.703333333333333,2.4657534246575343,0.3333333333333333,0.0,0.0,0.0,61.72206581352833,0.0,0.0,,0.0,0.9782608695652174,34.91413043478261,2199.4212391304345,35.69,0.9782608695652174,0.0,0.0,0.0,0.0,62.995160175586065,0.0,0.0,,0.0,True,-1.487492555092317,-23.532444907683143,-1408.0221307325787,11.986666666666665,1.2730943620577335,-1.487492555092317,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,0.0
2f3808fe9cec35724817c4497a35b4d9,2024-01-22,1,0,0,0,0,0,2,4,5,6,1871429.0,2018.0,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1,"Кластер 1: возрастные автомобили, доступный автопарк",1,3.287671232876712,117.10684931506847,7733.443561643835,35.62,3.287671232876712,0.25,0.0,0.0,0.0,66.0375,0.0,0.0,,0.0,0.32608695652173914,11.615217391304347,770.6696739130434,35.62,0.32608695652173914,1.0,0.0,0.0,0.0,66.35,0.32608695652173914,244.56521739130434,1.0,1.0,True,-2.961584276354973,-105.49163192376413,-6962.773887730791,0.0,0.3125,-2.961584276354973,0.75,0.0,0.0,0.0,0.32608695652173914,244.56521739130434,,1.0
2f383912c76559d853ac6c170bb88f41,2024-09-03,1,0,0,0,0,5,8,14,14,15,494286.0,1998.0,5,1.3333333333333333,0.4166666666666667,0.9166666666666665,1,"Кластер 1: возрастные автомобили, доступный автопарк",1,2.8767123287671232,100.41369863013698,8262.104301369862,34.90571428571429,2.8767123287671232,0.14285714285714285,0.0,0.0,0.0,82.28064909552263,0.0,0.0,,0.0,3.5869565217391304,126.9032608695652,11311.587391304347,35.379090909090905,3.5869565217391304,0.09090909090909091,0.0,0.09090909090909091,0.0,89.13551404270626,1.9565217391304348,1467.391304347826,0.8333333333333334,4.0,True,0.7102441929720071,26.489562239428224,3049.483089934485,0.4733766233766161,6.8548649471836285,0.7102441929720071,-0.05194805194805194,0.0,0.09090909090909091,0.0,1.9565217391304348,1467.391304347826,,4.0
2f393a042b125dba3589e59176f74fe6,2026-08-24,1,0,0,0,0,0,1,1,1,1,2565000.0,2025.0,0,0.16666666666666666,0.027777777777777776,0.1388888888888889,2,"Кластер 2: новые автомобили, дорогой автопарк",2,4.10958904109589,159.9698630136986,10784.352082191781,38.926,4.10958904109589,0.2,0.0,0.1,0.0,67.41489852540718,0.0,0.0,,0.0,2.608695652173913,89.67391304347827,6302.058586956521,34.375,2.282608695652174,0.125,0.0,0.125,0.0,70.27750181818182,0.0,0.0,,0.0,False,-1.5008933889219769,-70.29594997022035,-4482.29349523526,-4.551000000000002,2.8626032927746365,-1.8269803454437161,-0.07500000000000001,0.0,0.024999999999999994,0.0,0.0,0.0,,0.0
2f3ad43918350ab09e2069beb5eea811,2025-09-12,1,0,0,0,0,0,1,1,1,1,1472000.0,2024.0,0,0.16666666666666666,0.027777777777777776,0.1388888888888889,1,"Кластер 1: возрастные автомобили, доступный автопарк",1,0.410958904109589,37.24109589041096,2260.5345205479452,90.62,0.410958904109589,0.0,0.0,0.0,1.0,60.70000000000001,0.0,0.0,,0.0,1.3043478260869565,49.167391304347824,3161.4098804347823,37.695,1.3043478260869565,0.0,0.0,0.0,0.0,64.298914312243,0.0,0.0,,0.0,True,0.8933889219773675,11.926295413936863,900.875359886837,-52.925000000000004,3.5989143122429894,0.8933889219773675,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0
2f3bbeea30826cbf08b50495ffe21dc6,2026-01-28,1,0,0,0,0,0,3,6,6,13,1094000.0,2004.0,0,0.5,0.3611111111111111,0.1388888888888889,1,"Кластер 1: возрастные автомобили, доступный автопарк",1,8.63013698630137,319.73424657534247,21960.365506849314,37.04857142857143,8.21917808219178,0.2857142857142857,0.0,0.047619047619047616,0.0,68.68318218040666,0.0,0.0,,0.0,4.891304347826087,177.82173913043476,11867.662336956522,36.35466666666666,4.891304347826087,0.2,0.0,0.0,0.0,66.73909722731608,0.0,0.0,,0.0,True,-3.738832638475283,-141.9125074449077,-10092.703169892791,-0.6939047619047685,-1.9440849530905808,-3.327873734365693,-0.08571428571428569,0.0,-0.047619047619047616,0.0,0.0,0.0,,0.0
2f3fc886a44bd73de2249981e6a65c9e,2022-10-16,1,3,1,5,5,1,7,33,60,116,738750.0,2007.0,15,1.1666666666666667,3.2222222222222223,-2.0555555555555554,1,"Кластер 1: возрастные автомобили, доступный автопарк",1,2.8767123287671232,85.70547945205479,5814.335136986301,29.79285714285714,2.8767123287671232,0.42857142857142855,0.0,0.14285714285714285,0.0,67.84087988491969,0.410958904109589,308.2191780821918,1.0,1.0,2.9347826086956523,89.80108695652173,6300.035706521739,30.598888888888887,2.9347826086956523,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,70.15545045208613,1.6304347826086958,1385.8695652173913,0.8,1.0,True,0.05807027992852909,4.09560750446694,485.70056953543735,0.8060317460317457,2.3145705671664416,0.05807027992852909,-0.20634920634920634,0.1111111111111111,-0.031746031746031744,0.0,1.2194758784991069,1077.6503871351995,-0.19999999999999996,0.0
2f40c134a43fbf8c3a71e7601eb1d6e8,2023-08-14,1,0,0,0,0,1,1,3,3,4,3593656.0,2021.0,1,0.16666666666666666,0.1111111111111111,0.05555555555555555,2,"Кластер 2: новые автомобили, дорогой автопарк",2,7.397260273972602,362.12054794520543,24283.55819178082,48.95333333333333,7.397260273972602,0.3333333333333333,0.0,0.0,0.7222222222222222,67.05932134913068,0.0,0.0,,0.0,6.521739130434783,217.12826086956522,15093.870750000002,33.293,6.521739130434783,0.35,0.0,0.0,0.0,69.51591971285255,0.0,0.0,,0.0,True,-0.875521143537819,-144.9922870756402,-9189.687441780818,-15.660333333333334,2.4565983637218665,-0.875521143537819,0.016666666666666663,0.0,0.0,-0.7222222222222222,0.0,0.0,,0.0
2f432704c68c8971f747db5a24b4ed8d,2026-02-05,1,0,0,0,0,0,13,17,17,17,3073333.0,2023.0,0,2.1666666666666665,0.4722222222222222,1.6944444444444442,2,"Кластер 2: новые автомобили, дорогой автопарк",2,4.520547945205479,115.81643835616437,8328.886520547945,25.62,4.520547945205479,0.45454545454545453,0.0,0.0,0.0,71.91454545454546,2.8767123287671232,2157.5342465753424,1.0,2.0,0.6521739130434783,16.96630434782609,1227.5415652173913,26.015,0.6521739130434783,0.0,0.0,0.0,0.0,72.35173553719007,0.32608695652173914,244.56521739130434,0.0,1.0,True,-3.8683740321620004,-98.85013400833827,-7101.344955330554,0.3949999999999996,0.4371900826446051,-3.8683740321620004,-0.45454545454545453,0.0,0.0,0.0,-2.550625372245384,-1912.9690291840382,-1.0,-1.0
