client_id,subscription_creation_date,car_count,april_2025_fines,may_2025_fines,jun_2025_fines,jul_2025_fines,aug_2025_fines,fines_last_6_month,fines_last_12_month,fines_last_24_month,fines_last_36_month,car_price_median,car_year_median,fines_apr_aug_2025,fines_recent_monthly_2025,fines_long_monthly_2025,fine_recent_vs_long_2025,cluster,cluster_label,cluster_id
2cbf315099a37200dfbc06196565c92a,2024-12-03,1,1,0,1,1,0,3,6,6,6,2015000.0,2024.0,3,0.5,0.16666666666666666,0.33333333333333337,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2cc22361a7ae7587722d5deb8178134d,2023-04-30,1,0,0,0,1,0,11,17,17,36,2223000.0,2006.0,1,1.8333333333333333,1.0,0.8333333333333333,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2cc2ac38bc2f4e436e9d66973c280f0a,2025-03-27,1,1,2,3,3,3,11,25,25,25,2506514.0,2023.0,12,1.8333333333333333,0.6944444444444444,1.1388888888888888,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2cc3039177013504dc08762d92d7d07a,2024-12-20,1,0,0,1,2,1,2,12,13,13,731429.0,2007.0,4,0.3333333333333333,0.3611111111111111,-0.02777777777777779,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2cc664d1908c45a41aaef099b9aeea7d,2023-10-06,1,0,0,0,0,0,1,2,3,10,1132301.0,2018.0,0,0.16666666666666666,0.2777777777777778,-0.11111111111111113,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2cc9cf0f6044fcf94d784d9a7efff18e,2025-05-26,1,0,0,0,0,3,0,5,5,5,2330000.0,2023.0,3,0.0,0.1388888888888889,-0.1388888888888889,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2ccb88f12ab2f7d1ba11f40495e22b58,2025-11-03,1,0,0,6,2,2,10,46,60,116,3633076.0,2018.0,10,1.6666666666666667,3.2222222222222223,-1.5555555555555556,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2ccc0f045136ea774ae6c0d898e3ac6c,2026-03-27,1,0,0,0,0,0,3,3,3,3,745625.0,2008.0,0,0.5,0.08333333333333333,0.4166666666666667,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2ccde0a4a0168aeeb05829955569a2f9,2021-09-05,1,0,1,0,0,1,3,6,6,8,3127372.0,2019.0,2,0.5,0.2222222222222222,0.2777777777777778,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2ccfeab83e23788bed36b842d2ff23d7,2026-03-07,1,0,0,0,0,0,4,4,4,4,1729914.0,2018.0,0,0.6666666666666666,0.1111111111111111,0.5555555555555556,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2cd3cb2494adcb16df0abd60032fab3f,2025-02-24,1,0,0,0,0,0,1,2,2,2,1013199.0,2012.0,0,0.16666666666666666,0.05555555555555555,0.1111111111111111,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2cd886fefc99e157f896ee335edf1143,2026-07-29,1,0,0,0,0,0,10,10,10,10,3910000.0,2008.0,0,1.6666666666666667,0.2777777777777778,1.3888888888888888,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2cd9aefcfbb354bbba7f6be9404a33a3,2023-05-29,1,0,0,2,1,1,1,8,9,22,2540967.0,2018.0,4,0.16666666666666666,0.6111111111111112,-0.44444444444444453,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2cdae0313d8df24a4c2c53ccc7b403db,2024-06-28,1,0,3,0,2,0,2,10,20,29,2200000.0,2024.0,5,0.3333333333333333,0.8055555555555556,-0.47222222222222227,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2cdbbdbd0e004e41daa89a44cb0feab0,2026-02-24,1,0,0,0,0,0,1,1,1,1,745625.0,2008.0,0,0.16666666666666666,0.027777777777777776,0.1388888888888889,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2cdc8122f1384d031962c5363e8bb78f,2025-11-21,1,0,0,0,0,0,6,6,6,6,6386410.0,2020.0,0,1.0,0.16666666666666666,0.8333333333333334,0,"Кластер 0: низкая топливная активность, один автомобиль",0
2cdd18b80cc2f327e59c1c30d1dd69b6,2018-08-06,1,2,2,1,5,4,10,31,40,66,1835979.0,2014.0,14,1.6666666666666667,1.8333333333333333,-0.16666666666666652,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2ce05dae7017bd00c50b5441226bdeb4,2023-11-23,1,1,0,1,0,0,0,4,6,8,675000.0,2013.0,2,0.0,0.2222222222222222,-0.2222222222222222,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2ce0aef6c8fa838c976f17846a34d4ee,2023-09-27,1,0,0,0,0,1,0,2,2,5,2973076.0,2018.0,1,0.0,0.1388888888888889,-0.1388888888888889,0,"Кластер 0: низкая топливная активность, один автомобиль",0
2cf030bcd81ee6d1f97fc8290b56b065,2021-05-18,1,0,7,0,0,1,1,9,9,14,3718662.0,2020.0,8,0.16666666666666666,0.3888888888888889,-0.22222222222222224,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2cf1951eb27548686b7e1ff6682ccd98,2026-04-28,1,0,0,0,0,0,4,4,4,4,2993831.0,2024.0,0,0.6666666666666666,0.1111111111111111,0.5555555555555556,0,"Кластер 0: низкая топливная активность, один автомобиль",0
2cf1a4f74bd2a592e722d88551fc15e0,2025-12-22,1,0,0,0,0,0,0,1,1,1,1489165.0,2013.0,0,0.0,0.027777777777777776,-0.027777777777777776,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2cf57652c168a3dcfa76107068e7de0b,2025-06-18,1,0,0,0,0,0,2,5,5,5,3170000.0,2024.0,0,0.3333333333333333,0.1388888888888889,0.19444444444444442,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2cf6c7397e96f9ebed6b262a6a21dc0f,2025-12-24,1,0,0,0,0,0,0,2,2,2,4345000.0,2011.0,0,0.0,0.05555555555555555,-0.05555555555555555,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2cfaa6d60d1433166042e8478de0c088,2023-04-05,1,1,0,0,0,1,0,4,9,10,1066667.0,2022.0,2,0.0,0.2777777777777778,-0.2777777777777778,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2cff818d07165b502412a0f464343f0a,2024-04-03,1,0,0,0,0,2,0,2,2,4,1244230.0,2014.0,2,0.0,0.1111111111111111,-0.1111111111111111,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d0063bbac1230a68b0c70114eb92102,2026-02-25,1,0,0,0,0,0,15,15,15,15,3228333.0,2025.0,0,2.5,0.4166666666666667,2.0833333333333335,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d0370645530da2d66692cd2ced1c50b,2025-11-11,1,2,0,0,0,0,14,16,16,16,565000.0,2005.0,2,2.3333333333333335,0.4444444444444444,1.888888888888889,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d0810759ea89146edbecfebde4f6fd5,2023-03-15,1,0,0,0,0,5,10,16,17,19,929063.0,2002.0,5,1.6666666666666667,0.5277777777777778,1.1388888888888888,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d0835b0444cec773e17d55d319838dc,2023-10-09,1,1,4,5,3,6,10,38,46,65,2330000.0,2023.0,19,1.6666666666666667,1.8055555555555556,-0.13888888888888884,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d0b28c19c99e9cdea02e7eabc84f195,2025-11-07,1,0,0,0,4,2,8,14,18,36,2214604.0,2019.0,6,1.3333333333333333,1.0,0.33333333333333326,0,"Кластер 0: низкая топливная активность, один автомобиль",0
2d0e93d7ede9ba4f413f193113c7dca2,2026-04-15,1,0,0,0,4,0,36,52,52,70,1904114.0,2013.0,4,6.0,1.9444444444444444,4.055555555555555,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d1044d16d2758ce2dcc3b7f2d83e1b4,2023-04-17,1,0,0,0,0,0,0,1,1,1,445000.0,2011.0,0,0.0,0.027777777777777776,-0.027777777777777776,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d10c029c4d22441263480f7aeba84f4,2022-05-05,1,0,0,2,0,2,2,7,8,11,2748967.0,2017.0,4,0.3333333333333333,0.3055555555555556,0.027777777777777735,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d12d6f6a5b2525ed6ef453f738c39e5,2023-05-12,1,0,2,0,0,2,2,6,8,14,2054155.0,2013.0,4,0.3333333333333333,0.3888888888888889,-0.05555555555555558,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d2025e9d2c188f9fda45788b37686a7,2025-10-01,1,0,0,0,0,0,4,9,9,9,2751416.0,2013.0,0,0.6666666666666666,0.25,0.41666666666666663,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d24fc702b72681ffaaf7f1bb6b5c6d3,2023-10-03,1,0,0,0,0,0,0,0,1,1,1764566.0,2018.0,0,0.0,0.027777777777777776,-0.027777777777777776,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d270d220ea44aaab60daf82263e4a1a,2024-07-09,1,0,0,0,0,0,0,3,6,9,3252159.0,2015.0,0,0.0,0.25,-0.25,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d2a6c1870e5fdc09cb1ecc72644c575,2024-04-22,1,5,5,1,2,1,3,26,32,34,3068333.0,2023.0,14,0.5,0.9444444444444444,-0.4444444444444444,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d2a86d46e8942424028e9e7168ae415,2025-04-18,1,0,0,0,1,0,4,5,5,5,1370000.0,2020.0,1,0.6666666666666666,0.1388888888888889,0.5277777777777777,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d2abeff7b1b4322f1d35209a5e01f89,2024-09-26,1,0,1,0,0,0,0,2,5,5,3947575.0,2022.0,1,0.0,0.1388888888888889,-0.1388888888888889,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d2ad65763f77d5a703966d5c62e1c89,2021-05-06,1,0,0,0,0,2,17,20,23,26,1154286.0,2008.0,2,2.8333333333333335,0.7222222222222222,2.111111111111111,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d2bf6ec50b0ddcaddea494a11bdb955,2022-06-18,1,0,0,0,1,2,1,7,7,8,2221648.0,2016.0,3,0.16666666666666666,0.2222222222222222,-0.05555555555555555,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d3028ea4d3482ec91c29820e24c7afd,2023-02-21,1,0,2,0,6,1,6,17,24,32,1887823.0,2012.0,9,1.0,0.8888888888888888,0.11111111111111116,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d325197132610186f29b1acb2b4fcaa,2026-01-27,1,2,0,0,0,0,0,2,2,2,759857.0,2007.0,2,0.0,0.05555555555555555,-0.05555555555555555,0,"Кластер 0: низкая топливная активность, один автомобиль",0
2d343247e172b0b021ffc9165a481b7f,2024-11-19,2,1,1,3,2,4,4,32,39,39,2375807.0,2007.0,11,0.6666666666666666,1.0833333333333333,-0.41666666666666663,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3
2d355f1f272130f96cde189309d75be3,2023-04-28,1,0,1,5,2,1,5,17,18,23,1574755.0,2015.0,9,0.8333333333333334,0.6388888888888888,0.19444444444444453,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d37e42120b351a4fd0a725fbbf9bddb,2025-11-18,1,0,0,0,0,0,2,2,2,2,1370000.0,2020.0,0,0.3333333333333333,0.05555555555555555,0.2777777777777778,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d3852d500dd0e1262e2756622ea44c7,2023-10-07,1,0,1,0,0,0,3,8,10,14,3120108.0,2018.0,1,0.5,0.3888888888888889,0.1111111111111111,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d3860387a80f9a534e875e1a6d9556e,2025-12-14,1,0,0,0,0,0,40,60,60,60,8846199.0,2019.0,0,6.666666666666667,1.6666666666666667,5.0,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d3a31005c1f313a0714596408f0c4bb,2024-03-23,1,3,6,1,1,0,11,45,56,64,2706667.0,2023.0,11,1.8333333333333333,1.7777777777777777,0.05555555555555558,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d3a5d8b102a434744f26f588ea2d76e,2023-06-08,1,1,2,1,1,0,1,10,11,16,1115000.0,2009.0,5,0.16666666666666666,0.4444444444444444,-0.2777777777777778,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d3b6475400421a10b178808e0f37bf4,2024-11-06,1,0,0,0,0,1,0,2,3,3,1238659.0,2015.0,1,0.0,0.08333333333333333,-0.08333333333333333,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d3bd44f01a4b72a58997cba27ac7a4c,2025-05-29,1,0,1,0,1,1,0,4,4,4,1236667.0,2011.0,3,0.0,0.1111111111111111,-0.1111111111111111,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d3d2c9de29cea3f7c1e98a65ebb6cf4,2026-07-09,1,0,0,0,0,0,6,6,6,6,1083333.0,2008.0,0,1.0,0.16666666666666666,0.8333333333333334,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d3dd8297dd8eec401d14c97c9fd7ef4,2024-05-07,1,0,2,0,0,0,3,6,6,9,822000.0,2013.0,2,0.5,0.25,0.25,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d3e7fe2961d2c24dfb0e3829020cb65,2025-02-23,1,0,2,2,2,5,14,36,38,38,9246364.0,2023.0,11,2.3333333333333335,1.0555555555555556,1.277777777777778,0,"Кластер 0: низкая топливная активность, один автомобиль",0
2d408dcc7e46141366515556173d6fdf,2025-12-09,1,0,0,0,0,0,2,2,2,2,786429.0,2008.0,0,0.3333333333333333,0.05555555555555555,0.2777777777777778,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d40e2554768c2e091819de5bd776d7e,2024-05-27,1,0,0,0,0,0,1,3,3,4,1338723.0,2012.0,0,0.16666666666666666,0.1111111111111111,0.05555555555555555,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d46d5813601e3f49490969020455821,2024-11-26,1,1,0,0,0,0,1,2,2,2,955000.0,2008.0,1,0.16666666666666666,0.05555555555555555,0.1111111111111111,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d4ec3e2696d964d2f89e9a0c7df18ab,2023-06-20,2,0,1,0,2,1,0,5,8,9,1257500.0,2002.5,4,0.0,0.25,-0.25,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d50e207e3c28a394265150e162cd398,2023-02-21,1,0,0,0,0,0,3,3,5,8,3127372.0,2019.0,0,0.5,0.2222222222222222,0.2777777777777778,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d52b07640f8f1dca072c27a646ddfc5,2025-01-05,1,0,1,0,0,0,4,5,9,9,1655319.0,2011.0,1,0.6666666666666666,0.25,0.41666666666666663,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d54c249504f93d3e44689ff0fc3ca73,2023-08-16,1,0,0,1,0,2,0,3,3,3,3431198.0,2014.0,3,0.0,0.08333333333333333,-0.08333333333333333,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d57a635a0887393a9bd502aae770ca4,2026-09-07,1,0,0,0,0,0,1,1,1,1,3072472.0,2014.0,0,0.16666666666666666,0.027777777777777776,0.1388888888888889,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d595e8b90e28ce39a19909ec8cd5871,2025-05-31,1,0,0,0,0,1,0,2,2,2,797143.0,2010.0,1,0.0,0.05555555555555555,-0.05555555555555555,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d5ad886558f22c679e70787ec03100e,2021-06-17,1,0,0,0,0,1,14,24,24,24,2355157.0,2020.0,1,2.3333333333333335,0.6666666666666666,1.666666666666667,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d5cd738751f9f2a3607adb216f6de57,2024-01-27,2,0,0,0,0,0,8,13,14,15,1271412.5,2007.5,0,1.3333333333333333,0.4166666666666667,0.9166666666666665,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3
2d5fa225bc1ff6ae81e84590e31b57a5,2023-12-04,1,0,1,0,2,0,3,6,7,13,1254448.0,2015.0,3,0.5,0.3611111111111111,0.1388888888888889,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d60368a35b44c510947aaa15a32c8a0,2025-12-27,1,0,0,0,0,2,2,8,8,8,1419900.0,2013.0,2,0.3333333333333333,0.2222222222222222,0.1111111111111111,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d66fdf8a5d97b14b591ff9519957375,2024-12-23,1,1,2,4,0,2,4,13,14,14,460000.0,2007.0,9,0.6666666666666666,0.3888888888888889,0.27777777777777773,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d6a0e9a47edce858627647a6c5eb78d,2024-09-13,2,2,0,0,1,2,4,12,16,18,1606667.0,2021.0,5,0.6666666666666666,0.5,0.16666666666666663,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3
2d6aa1560609dc5e41764a3da88b6ea5,2023-10-11,1,0,0,0,0,0,1,1,1,1,,1997.0,0,0.16666666666666666,0.027777777777777776,0.1388888888888889,0,"Кластер 0: низкая топливная активность, один автомобиль",0
2d6ad38f74038e5b4af11f41f73b2932,2021-11-23,1,4,2,3,3,2,23,52,61,87,1778667.0,2008.0,14,3.8333333333333335,2.4166666666666665,1.416666666666667,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d6d4b56f2f835bf21645c524a28f43a,2021-01-26,1,0,0,1,5,1,6,16,19,24,1353750.0,2010.0,7,1.0,0.6666666666666666,0.33333333333333337,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d738bf870c66addee7707c53178ffda,2025-05-05,1,0,4,1,1,2,3,16,16,16,3917500.0,2023.0,8,0.5,0.4444444444444444,0.05555555555555558,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d73c19067adde371a11fb0671537976,2024-03-11,1,0,1,0,2,0,0,3,8,8,1805661.0,2013.0,3,0.0,0.2222222222222222,-0.2222222222222222,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d76f7882c04e030cbe0f813bcb009ca,2025-11-23,1,0,0,0,0,0,4,5,5,5,8729947.0,2020.0,0,0.6666666666666666,0.1388888888888889,0.5277777777777777,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d7a7aca85fdc90d464c959dd84b8ec5,2026-04-24,1,0,0,0,0,0,9,9,9,9,797500.0,2003.0,0,1.5,0.25,1.25,0,"Кластер 0: низкая топливная активность, один автомобиль",0
2d7b356c3eb9f522388c1011ae8b6d32,2022-02-15,1,0,0,0,0,1,0,1,2,8,996288.0,2012.0,1,0.0,0.2222222222222222,-0.2222222222222222,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d82b13c290a9dc4d99e9335abee00e7,2024-05-01,1,0,1,3,1,0,4,12,13,14,1772489.0,2017.0,5,0.6666666666666666,0.3888888888888889,0.27777777777777773,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d83153fa3b7ce825e4f367b6891815b,2019-05-31,1,0,0,0,0,3,1,5,11,16,990000.0,2014.0,3,0.16666666666666666,0.4444444444444444,-0.2777777777777778,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d881e7bd3c015a24067b3a082135862,2022-02-10,1,0,0,1,0,0,1,3,3,6,692424.0,1998.0,1,0.16666666666666666,0.16666666666666666,0.0,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d9648b8171919e1d4e2ca6769f57f2e,2022-03-20,4,0,0,0,0,0,20,34,38,63,6237427.0,2018.0,0,3.3333333333333335,1.75,1.5833333333333335,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3
2d972176a92030b4bb6312f6b0318bb5,2023-01-26,1,1,1,0,0,0,2,4,7,9,1374240.0,2015.0,2,0.3333333333333333,0.25,0.08333333333333331,0,"Кластер 0: низкая топливная активность, один автомобиль",0
2d9a247721bfaf2276775d350d401b62,2024-07-05,1,0,1,1,1,1,1,5,6,7,1619204.0,2018.0,4,0.16666666666666666,0.19444444444444445,-0.02777777777777779,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2d9d8469b6728d2c36e990ffca1f6a22,2023-08-05,1,0,2,0,2,1,2,10,13,24,1861788.0,2013.0,5,0.3333333333333333,0.6666666666666666,-0.3333333333333333,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2d9f40ed835ca292477909494a599e7f,2021-02-16,1,5,8,4,3,3,60,97,133,189,1945402.0,2018.0,23,10.0,5.25,4.75,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2da25ab9568b621e6ff0e3226460dfd1,2026-04-08,1,0,0,0,0,0,2,2,2,2,3770000.0,2022.0,0,0.3333333333333333,0.05555555555555555,0.2777777777777778,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2da35dc054260a2ac55a8ba34323688f,2023-10-10,1,0,1,1,2,0,8,16,17,23,3943594.0,2022.0,4,1.3333333333333333,0.6388888888888888,0.6944444444444444,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2da38639db6b2e5807a2983cce6e9f85,2026-05-06,1,0,0,0,0,0,4,4,4,4,1338723.0,2012.0,0,0.6666666666666666,0.1111111111111111,0.5555555555555556,0,"Кластер 0: низкая топливная активность, один автомобиль",0
2da472b4a79fed3e5963a29cadb7a6e0,2021-07-27,1,0,2,0,0,1,8,16,17,19,3777322.0,2021.0,3,1.3333333333333333,0.5277777777777778,0.8055555555555555,0,"Кластер 0: низкая топливная активность, один автомобиль",0
2da8489c55e4f45d34c44c1fccc8649f,2022-04-30,1,0,0,1,1,0,1,10,13,15,1795161.0,2011.0,2,0.16666666666666666,0.4166666666666667,-0.25,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2da97ced1a97e2c5a86a402447305c54,2024-08-16,1,2,0,0,1,1,2,9,11,11,2973076.0,2018.0,4,0.3333333333333333,0.3055555555555556,0.027777777777777735,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2dabe1e6a96ef359d1738fac726bf090,2026-05-28,1,0,0,0,0,0,4,4,4,4,2542500.0,2026.0,0,0.6666666666666666,0.1111111111111111,0.5555555555555556,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2dad41e434801f1bbd99baf7f748c975,2024-11-27,1,0,0,1,0,2,4,7,15,15,4556667.0,2024.0,3,0.6666666666666666,0.4166666666666667,0.24999999999999994,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2dadbb52b0187e9f007ef447e5fe7111,2021-02-16,1,2,0,2,0,0,14,18,18,21,1406972.0,2016.0,4,2.3333333333333335,0.5833333333333334,1.75,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2dbb2a64e7077971546dd65a02c67866,2026-06-27,1,0,0,0,0,0,5,5,5,5,6955000.0,2024.0,0,0.8333333333333334,0.1388888888888889,0.6944444444444444,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2dbcd4bd637b866d76a419d0e11d9dbc,2023-05-13,1,0,0,0,1,0,2,5,5,12,1076087.0,2011.0,1,0.3333333333333333,0.3333333333333333,0.0,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2dc34e962748ee7f8cece66009d6aa81,2021-09-24,2,0,0,1,3,2,5,13,13,23,9275093.0,2019.0,6,0.8333333333333334,0.6388888888888888,0.19444444444444453,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3
2dc4e503bbc0dfe2e11c3f38aa11b07c,2021-11-19,2,1,2,1,1,1,4,13,13,19,1242166.5,2008.0,6,0.6666666666666666,0.5277777777777778,0.13888888888888884,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3
2dc6ee8326816c8316798a73fdb3a0d1,2026-03-03,1,0,0,0,0,0,4,5,5,5,4324948.0,2018.0,0,0.6666666666666666,0.1388888888888889,0.5277777777777777,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2dc84a9ecc027c0a3c499ed3401bc579,2025-06-11,2,0,0,0,1,2,3,7,7,7,856435.0,2007.0,3,0.5,0.19444444444444445,0.3055555555555556,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3
2dc84ff0f1d8d8d4f8baaa980b7b23ea,2025-11-15,1,0,2,0,0,0,6,8,8,8,847667.0,2010.0,2,1.0,0.2222222222222222,0.7777777777777778,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2dcbb44b4e919d358c3810bcc296951a,2023-11-12,1,2,1,3,2,0,0,18,27,53,4038571.0,2023.0,8,0.0,1.4722222222222223,-1.4722222222222223,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2dcc6a73e895e4dc8b9837027217db77,2024-08-06,1,0,0,0,0,0,0,1,1,2,2952628.0,2018.0,0,0.0,0.05555555555555555,-0.05555555555555555,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2dd3e062899e4662f732efb293c1bda8,2023-07-02,1,6,5,2,5,4,7,50,53,58,2982545.0,2021.0,22,1.1666666666666667,1.6111111111111112,-0.4444444444444444,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2dd8541a636f19e0e10e67c7c73ae6f6,2023-08-24,2,0,0,5,1,0,0,7,8,9,1964643.0,2011.0,6,0.0,0.25,-0.25,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3
2dde94696e63b41e4213513ce6e41da2,2023-09-03,1,4,2,2,4,4,2,24,29,36,3559846.0,2019.0,16,0.3333333333333333,1.0,-0.6666666666666667,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2de0c72cc77f610075ac62a39c425afd,2025-04-12,1,1,1,2,2,3,2,16,16,16,3425983.0,2020.0,9,0.3333333333333333,0.4444444444444444,-0.1111111111111111,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2de11bf2babba1f5b879db00501e6322,2024-08-16,1,8,6,6,15,9,55,119,139,146,2826667.0,2024.0,44,9.166666666666666,4.055555555555555,5.111111111111111,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2de594132e640c0090ab41b0ac6e5a5c,2026-03-03,1,0,0,0,0,0,3,5,5,5,1191262.0,2013.0,0,0.5,0.1388888888888889,0.3611111111111111,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2de7b84819aef54829cb772f213a5dec,2024-12-15,1,1,0,0,2,1,0,4,4,4,1279078.0,2015.0,4,0.0,0.1111111111111111,-0.1111111111111111,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2df1dc09316537105645798fe728d158,2024-10-02,1,13,18,14,23,0,93,249,263,263,1717922.0,2012.0,68,15.5,7.305555555555555,8.194444444444445,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2df309af13c60fbd838160618fa3fa40,2025-07-11,1,0,0,0,2,0,2,6,6,6,1449091.0,2011.0,2,0.3333333333333333,0.16666666666666666,0.16666666666666666,1,"Кластер 1: возрастные автомобили, доступный автопарк",1
2df4d81e11729e34637f7c7248bc0c06,2015-04-30,3,0,2,2,4,4,4,20,25,59,875000.0,2005.0,12,0.6666666666666666,1.6388888888888888,-0.9722222222222222,3,"Кластер 3: несколько автомобилей, дорогой автопарк",3
2df656e3a6c09c1ebb7b1e2190e61449,2020-03-18,1,1,2,0,0,1,4,14,18,35,,2010.0,4,0.6666666666666666,0.9722222222222222,-0.3055555555555556,2,"Кластер 2: новые автомобили, дорогой автопарк",2
2df8c39cf5fcb2bfc64b256f0acbd053,2023-10-04,1,5,4,0,3,0,4,19,29,40,1531231.0,2018.0,12,0.6666666666666666,1.1111111111111112,-0.44444444444444453,0,"Кластер 0: низкая топливная активность, один автомобиль",0
2e029929b7fb9b75128bbc76c7a37c5b,2026-05-04,1,0,0,0,0,0,3,3,3,3,,2013.0,0,0.5,0.08333333333333333,0.4166666666666667,2,"Кластер 2: новые автомобили, дорогой автопарк",2
