order_id,client_id,order_datetime,order_fuel_volume,order_fuel_price_1liter,candidate_count,nearest_positive_order_id,nearest_time_delta_minutes,nearest_positive_volume,nearest_positive_price
d3614856ade22f331c943499e51ce966,cc0c162bfc79f6debc6a09033d761619,2026-04-30 13:06:23.640,-35.62,63.59,0,502705350b5946d45582ebe30d0030f5,6015.1027,38.62,63.59
236067c9ff8a30d2b61502dfa1fdf816,fd16019c30b8bdb38f94f3d76a0a4f58,2026-04-30 14:50:05.979,-29.11,68.5,0,e4f42b2d4a7d81498f87933330194c75,7261.847316666666,45.96,68.5
f0d20eb1fa3954a8691ad3e20cfd59da,e3aff3fd9a07e6ce15a03bf26fadedf7,2026-04-30 16:49:23.750,-60.02,69.95,0,91d68a102391c5a9c41716885b6d49a0,4288.292016666667,15.62,68.95
f8e7763d2c5b4139795e66a0d2d8a0c1,5ebd8e64d9f52455f81cd88b5f94c1a9,2026-04-30 17:12:03.795,-40.62,65.74,0,f84af5e456e42933dfc6e8f44ac1e67f,5838.367,60.2,65.59
02ff41012b75377b1518d54951ce7e73,69455a751e15ec94d4419b5c3de15d14,2026-04-30 18:08:53.210,-40.62,66.2,0,d6cdb1b44d83f688b46fdd21759f9276,10702.6533,35.62,66.2
dcbeabd0d3a438516d799f8421fe3d7a,bb84f0ecbd066c390fa093a853ae7d8a,2026-04-30 18:18:23.333,-39.89,66.2,0,f631c9d52e1b7b0f29fa6aa373354bdb,9145.572483333333,24.87,67.2
031bd5a74409b6ae4f05283732219370,5fbffa4878e22e7dc76873041b2e9e9e,2026-04-30 19:48:07.820,-30.02,61.25,0,de811b217f0fd3c81da38ab8e078aa22,6289.0087,35.69,66.49
2a7bf6451c88aeffa72ac6d1baea5928,5c7abc43ba383edbfcf188e8bf2d0307,2026-04-30 21:05:52.292,-37.83,62.09,0,d58f2be1bfabf44f2d4b6703e18c2b9c,8788.833849999999,45.24,63.09
873d658f23bb0a129d7a11d902e6a301,98712c309e011da41d06b693c4a7378e,2026-04-30 22:54:34.081,-20.08,69.12,0,899dbee2549cf683a2c0a55560fa8cf6,6326.574716666667,34.76,68.62
2444f0b3139f2e59670948bfb728c736,bde62e9fe25c3b71a296939a595a958e,2026-04-30 23:24:51.000,-35.6,69.99,0,ca442995dfe0ef1f8321efd6d3f1e741,4229.0256,61.84,69.84
9780514f8c0b75284a40d99df73b9790,0114c1df8eaba663ad06a1034b8b3c97,2026-05-01 09:45:16.430,-50.71,66.53,0,9bd1bd4dbb2fc03f05da0490e45c7823,41274.311133333336,50.75,66.46
c49e9009e1afa4224d8edb25d1c4833d,bc0a135778aa6b5946565429181cde44,2026-05-01 12:36:01.463,-67.07,68.75,0,3d2fec4a1f1db747f3b0c1202ec08e60,46085.2166,35.75,66.37
cc8d649a3b778549427a5b943c54982a,e8502539f2fc95211521dc1c454891fd,2026-05-01 13:34:57.908,-26.57,71.57,0,02a5ea0c1f261bc4c0a8b1d63aeccc1f,4687.5617999999995,33.48,71.78
20d77c834301e83eee62830483074937,1c9b617c9d9ab6abbd975488d411ca07,2026-05-01 13:37:58.654,-28.27,66.2,0,1a3ad91a84dcc94b87f21b683e34133a,2623.3796500000003,28.17,66.49
77a311df274ba59326cfc3c4c9b34d92,53b27a3cd559206cd3a92eb5c88ad866,2026-05-01 14:36:31.963,-48.62,70.59,0,,,,
2fc6685dba7279a978beb27201891699,1140471e05031be2011305ad2520c8e6,2026-05-01 15:06:35.849,-40.62,67.98,0,6cbced81fae724fa659603acac2468e3,37290.885050000004,27.87,67.4
6735baa39bd1f500f7cd2a7faef70fc4,f344778db2d70377753ff300e7c30e7f,2026-05-01 16:37:11.128,-20.3,68.1,0,a62946dad45bde711a05f7b452065973,8410.703666666666,34.98,68.1
6f1eb8a9930ec6b9e17f48f27ae6ac11,ee203fce14b77f89ff4cdb458fbfe272,2026-05-01 21:56:14.477,-29.78,62.07,0,7c1fd82b8fd6cb13d3147ca5656bc8ac,3114.421933333333,29.77,62.1
8b63570597ecb3c9a7580f445eba46d1,8091ab97c2ca5c1cf506b285773587ba,2026-05-02 11:08:16.374,-25.26,61.07,0,a74372f82730b032a5e4c027b5bc2f55,1536.2517333333335,38.36,61.07
a950a4967541494a6d58e48c885c5e00,8d7a39982fe33217eaa9590476b51074,2026-05-02 13:42:57.641,-64.9,68.99,0,ea5c48af005e28a4e0d6e60686d4b1dc,30229.646466666665,49.42,68.49
19b5a872a1628cd33f64a061b17c7d3b,6d8efa634cc0ad8a8ec668aa79a5c717,2026-05-02 16:46:12.642,-30.62,59.0,0,1078ef8e896701ce1669ea60787da836,4345.401883333334,35.62,59.0
55963663b0deec033a29d4cc2501e835,a051e375de3419855e397795c7c53de7,2026-05-02 21:41:49.812,-21.72,62.1,0,4fd89a3986e404c6f755dcfb1c4e9fae,805.3852833333333,21.72,62.1
1889b9a1b6a8e64ed2e25dd0bf5bc180,582fe576aad4a70218d916e8c3a2594f,2026-05-03 06:17:08.333,-34.96,71.95,0,304abb8c8aa4fc6da84d6b44719b864f,2597.6285999999996,47.38,70.85
8910a3e2f3dc0125aaf949ba5fd09c80,6b778fc039704188258e381f14429fee,2026-05-03 07:21:47.546,-45.62,68.15,0,16884cac3ee5105521819cfd9e459196,6661.444016666666,20.62,65.87
4ec2f5985a46ead2bd8757e776aa8a13,b72c92a5a42f974253e0100c7dfd3f29,2026-05-03 09:27:39.594,-26.62,72.54,0,0a823fde39e9533f7eef6418958f6407,12185.561683333333,20.62,72.89
baa108bda60128f90bbee90feb358516,793a70762e059dda56460c3debe4c247,2026-05-03 10:57:29.981,-65.0,67.36,0,fec3392865966fb09ea91256b0ca98c7,7166.03315,72.42,67.36
0cb641a6276747a5b345ba9b2fe4cffa,0e845d976293b5dfa52aa24ea385ddfb,2026-05-03 11:39:57.568,-15.24,66.5,0,aea9b05d52c9c123cb323c9821747028,4578.75705,33.16,72.64
cab348e855d6d0b62842694b49c88410,f10462f778f64103df87b8dfcc77033c,2026-05-03 12:06:44.087,-54.79,67.5,0,0622250fff33fb5463b433ef00c7be46,8272.559116666667,52.94,67.45
b25c3f8f130a456f187d907bc4dfeb3f,1b80694da022c9aabfdb54e3afe7cb4f,2026-05-03 15:48:04.491,-55.26,72.54,0,6b80bcc8bccd5794ed2d09d3f91975cb,3105.9127,35.62,64.6
9013d3ea8314397d5ad03e48ac602f03,dbf820b33aa0c615f84859b77dd81673,2026-05-03 16:24:13.015,-27.04,66.2,0,39dccb88a10d1c13c040b0ea4aeaa32d,3203.351333333333,27.7,66.2
c1f82a709fe3847e9dc63a9d58c1875a,58b1090c13dfd846ad7e834b3494706d,2026-05-03 16:56:57.461,-15.62,68.69,0,7f57cb61b017b85b4ad354b23f04d437,373.6021666666667,19.49,68.69
bd44dac2845538f07dfb77494077ffb3,06482755ece2596b58578c607395a8d0,2026-05-03 17:24:49.115,-41.05,70.55,0,2b340b6a033b7460259b49107fb63420,632.3862666666666,20.17,68.7
b05f30678a6934643767af40fa6cec35,ab1e0758d097bc7682d92acfa823e7e6,2026-05-03 17:25:36.121,-45.62,72.38,0,c466f573df49d788145979dcc70105cc,2956.9773333333337,53.89,71.48
8e6a216331f7a23f00519b420a93b7eb,8be4c2588a2c992ae2f55f36f88aa597,2026-05-03 18:50:37.137,-26.73,63.99,0,e0fdef3d19f2929f8005202459d1b25e,7672.753416666667,16.62,63.69
6320a82934b6db4204c41ff8296ff92c,3268f5d441d2fbf57cc94cf0caeca78c,2026-05-03 20:52:24.417,-38.59,67.98,0,4d5b1a4f780f17b15f40dd69ec9724b6,4633.137449999999,42.83,67.61
47c636707f3ca04a988bd91987e24e4f,896d49453429d99af3193e37fe10682f,2026-05-04 07:39:20.373,-52.15,71.03,0,b24cc7f18749f3aff2fcac2a6aea800b,37013.08938333333,54.21,70.43
7e50f35c45d7ed3fae9e7eb6a3cf33e3,6eaedadc931416e54e1b7922d6ee461c,2026-05-04 11:30:18.400,-45.62,61.07,0,75a812192f649c39d8910ed422b1d397,20390.885333333335,45.62,61.07
f5b14ef7e05353a8e614059b74551ca3,1494e303f92e1764409f7ac4f23cf921,2026-05-04 15:29:31.327,-43.5,65.97,0,6c4c57972effc29dfc22ccf93363a1d2,5869.830883333333,43.5,65.97
badf73156b1c0aabcc1c14fe2dc6bbab,cc523d66ce1fb95cd17c26abf445ce7b,2026-05-04 20:05:38.808,-27.1,69.8,0,a9f40bb21f23c6550d22e92c10bc0b52,13374.352316666666,49.0,69.15
93a47a419a8d66faea19bb8e3566d93e,96a925bad15fbdad5a3cdfd143bec9b8,2026-05-05 14:25:33.613,-10.96,68.74,0,8fe4ec93d1aa4596976efd6a4abf9ec7,15826.132666666666,52.15,68.44
9bbbc15be0d89d75a079c60de83dd456,1445dfa594f853b9378c26c64a3bdee3,2026-05-05 16:37:26.117,-42.93,66.99,0,fdc88ad276d8c02949fdde72fbc52c1f,5641.01835,42.93,66.99
1562a389a8fb74f8fc7a998a0971ac7e,b5cb986c49b07bbf6fbdbcb470b21410,2026-05-05 18:37:56.103,-66.39,71.26,0,e205e6abf41f7f1c2f7fd0bc66c4f08a,7798.080666666667,68.56,70.56
132c51fdfcba47833ed9ccb8cae682eb,0b4f185fd7815749ce4a1d8f46d831e3,2026-05-05 18:52:33.753,-15.62,69.29,0,5d5220d6c36c6ba39fcf2d1977dd514b,33078.636666666665,15.62,68.69
7d1f6658cc5ee4d8b9e4ba566fb1ffe0,49a05bcfc32f59aa8d6c20605ead5afd,2026-05-05 19:40:44.132,-37.17,63.39,0,9652a3799dbf453f5bcdaaa71ba4dba7,3307.1930333333335,35.67,59.9
c4ecb9266d8aa99d03037f71e8a3b348,11d8d15ec58a399481eccad23a102b17,2026-05-06 10:45:09.560,-20.62,68.39,0,43eeb5f442b3c84eebf8946131685d27,2834.631983333333,41.2,68.21
cd82c05a80522f45ed728e05f7ec3828,e89261a58daa6c21d78141b67799b2be,2026-05-06 19:26:41.127,-58.03,68.68,0,5ab1ad3c7e35e4f46af73065db540fda,11499.429849999999,58.03,68.68
54258cba10a8f5ac941fb4db3ce94c37,512417e2bd8484e6cfcf88ef827b175b,2026-05-07 06:11:25.783,-20.54,66.99,0,36e6ba33813f73a123d3963c6e6aadd5,4905.684533333333,20.54,66.99
67e3c28d32c11b02d987e4f89ae9edea,ebe601645813eca63829a3661a1fd2d0,2026-05-07 07:53:51.773,-41.13,70.37,0,515732d5865b010f4323730d7e63fea6,5318.425383333333,41.13,70.37
9e9793b6cd71ae805fd5c70cebda2671,d2a12c25ab9636b2fec7fe438103a33b,2026-05-07 08:08:07.270,-19.89,70.03,0,c1521686ba742025043b17c32a2fd1ad,8021.374033333333,27.33,69.09
10152555177806ab84963cbcd5f408c7,6adb0c37c000232cbee4e40e7fee6177,2026-05-07 09:43:34.519,-30.62,63.89,0,8474513a4837ae760ccecb7072de6125,15561.7891,30.62,63.89
750ca2d0c3a1a85ba5fb4a4f14f51584,e2ed0053bba9ee756d6679b66b65b05e,2026-05-07 16:00:28.777,-45.62,66.2,0,633f62be7f76c91b633e3aee39faf127,1302.1017,19.98,62.1
8cefa9e8728a014937e2e676c0dde49b,4c1656039d2f1c53a126a062f44f7edc,2026-05-07 17:10:31.956,-34.76,68.62,0,5bd519e072c9afc7c5c15477aee9691b,10136.956866666667,34.76,68.62
9c61eb6ce8b51cac0038069627324970,a46ec2290807c6cb58bc5a0061cdcc77,2026-05-07 18:49:15.390,-50.62,70.19,0,80d21b80f22812f9077d68acdff4159a,11461.005299999999,51.62,70.19
c863949dd048df402dc98e36651eaed3,343453fe72488df40922fb95fefd1135,2026-05-07 20:29:33.104,-33.62,59.72,0,7253ac63d3f4a41d7c38ac1e3770fb53,24750.372133333334,34.62,60.07
83efa3eb0d1dc20d421b4d841d50ff04,2f0d56a6c7deba297eea616c2f7327d3,2026-05-08 00:27:53.093,-63.59,68.99,0,aa6ea11406cb63de0307a8282f4f3974,4567.704883333334,33.94,70.62
2d4f048ec66a1c9098af5f0ea1fa2333,60861762672d4bb2bed61e9ef99b3f62,2026-05-08 02:07:28.105,-35.62,67.44,0,8f7bd4a40c75236e3adba89bba83054c,8551.756216666667,35.62,69.9
57104c73976440b00ef5f2683d2c54a8,9cd78138d4bbf93d17580939357f1690,2026-05-08 08:27:37.372,-34.77,67.86,0,d9d31d0d01e6f306007cc0baf77e4563,6564.330816666667,34.0,67.89
31e07c52978ceaf824c67ef9a6dda996,c231ca50f7de9a904595d19aca30e75c,2026-05-08 13:14:52.813,-51.44,72.21,0,12a43bd666736573f19d00e50614241e,15588.530266666667,36.93,68.84
109c7b3210cdecbe6970880a33975eb9,079aad06376db04310859909754bd238,2026-05-08 13:39:53.929,-35.62,69.46,0,d30039e0609429c295c0b7734cdf455a,11603.154483333334,37.46,69.66
04346a374215957e23aeefd861339c0f,97080959dcc12bf80b794d9b6a299ccc,2026-05-08 14:43:43.375,-63.81,71.25,0,116d04e3c1b1a4bde4d35e7cf0a3b89b,2736.126783333333,26.29,72.54
d18c7be32a46ef622cbce4bb55ba538b,0e4b89c0b5634cbf87c9b338f2536766,2026-05-08 15:41:19.947,-25.73,65.97,0,8367c832c49267f453099084ca262cc6,3279.2890333333335,25.62,66.35
40ea42b9fa2eb002d1ddaff6b464e986,9de8cc34b584bd5cfe64f9f2794e5319,2026-05-08 17:04:59.564,-35.62,72.6,0,166235c51e706afb8ee88511c5fc482e,38696.6501,40.62,66.0
40b7b3ff9a57dde7d7754e88404bc98b,9122e83613a0e07ebc41da2efdda607e,2026-05-08 18:15:50.181,-13.09,63.14,0,,,,
dd6f2075ed2aaea887d60972a753a6c5,c81ab600e38c17e26c504e1f644a7f71,2026-05-08 18:49:26.116,-27.71,67.88,0,2ebaadda09912643dbc6e24c149f9f5f,12217.441066666668,20.35,67.88
c6b1c25c9a7405f6d729de13053d3be1,5c2b1007452c6cb0ded3de3721f909a7,2026-05-08 20:18:03.757,-45.62,68.25,0,c19776d0a00868fff4709cc859648ae9,17297.5595,45.62,68.25
8ba5f1c8c6067780193bb223473fb615,b585ec773e9a9f11fdd714aaf64fc22e,2026-05-08 20:45:02.518,-48.71,64.98,0,a03617e6a7ee0061c879756d16079bb8,9965.404983333334,49.38,63.99
4297d5f6466d2a66b4243ac3bb6572aa,4a354b2011cb132250d65d9b5233eaf8,2026-05-08 22:01:45.249,-25.17,69.0,0,b6ee7b7f5df90b8c7e2bc09eec9d337a,1448.03785,39.69,67.49
2f7ee836ac20885c14349d88f766d057,8b0cefe0087dafded8bc8a7056030b87,2026-05-09 10:32:20.659,-35.69,66.49,0,5d44460bd85e99b06e7adcbb888073c0,15327.747883333333,35.66,66.57
26d60db9c785ba278c0b831235d95c46,6d0c28c25f427a4ae81cf1b19cd61018,2026-05-09 10:41:31.094,-37.62,62.49,0,a3ee3556d6d42abb91852030cbc704ec,12677.978383333333,37.78,62.17
b9d58b5aed834bfc9c12fbf7d1abda74,bdc13df6e64ba8dabc54b8fa0cbedf47,2026-05-09 11:09:23.172,-23.68,72.29,0,d373d7ce5c86b9aefa7d22a4583d86f7,1319.5615666666667,58.69,76.19
282b9a23239f951f86736bffb22bfb5b,031a67085d3cb11676db64e67b2ea80f,2026-05-09 13:31:18.273,-34.34,68.83,0,daaff68cbe28da2a6a462860485d4ddd,28838.793333333335,26.64,68.96
fe9ce790f3b815a7ffbd9bfd1d3f5721,7d142d41b0a1c70d43ac9d8787061386,2026-05-09 14:07:31.079,-28.67,65.06,0,1891e205001cc16acc67a6515f307ccf,4664.4135,21.04,64.82
d2d17928e5547d4c9f8b5c03359671c3,ace0bb4c16f6de6ca439e2212b18ed6f,2026-05-09 15:08:57.972,-38.14,69.18,0,0939d9bb082725efe2e21d34f59dd634,8318.170866666665,30.67,69.29
d8f94d1384651c20c3672da5923731c2,d4028344a46efce6f0527735ee833f01,2026-05-09 16:10:01.030,-19.9,69.99,0,a9359160530b784f798a0310c859bc63,1400.9460333333334,19.9,69.99
1f5e384ffc9d2772cffd10df9a793471,5bd169ef2edf393d2bcef12159f5d64f,2026-05-09 16:30:25.984,-34.55,69.46,0,3cbd676575b05d9bb713592a573c7a3f,21554.766133333334,43.22,69.2
33b75b0137ae9911c0aad480a7821890,187d0243b006bb41e0e0d8e8be8b694a,2026-05-09 16:44:03.781,-47.22,68.14,0,,,,
37618b5d61b140753a0a25ea58f88e55,a997483405894714c7ec51936167fd6d,2026-05-09 19:12:15.673,-34.59,69.03,0,0262ad36808f192ed66b406cc9ebbea0,27482.5373,41.87,68.96
263acf1f325bd15fc750badaf29d6cd6,da1183035a7dc5275d8a181235cdb2e0,2026-05-09 21:21:03.988,-40.62,64.4,0,5f4fa97beb175b739ab02a84abb5299f,12882.796016666667,36.76,64.4
219883bac2827145c615f3031f4ad556,9689a51208021c6abf109debec24725b,2026-05-10 00:23:17.113,-23.25,68.03,0,989c27967b36b71b20caab97def9c216,11967.034000000001,34.63,68.92
32b9f8459739873d8f4f9f5269961d3d,ff90e96bb9eb962383f067b2f9261b13,2026-05-10 04:38:16.083,-55.62,60.57,0,6cb2e589a936cf48586c52f6756e9502,7044.261333333333,53.01,65.5
da936ecaec7bb70fc4c9e0399676adf4,e4516754716ca8d9433d94cb4a94307a,2026-05-10 08:17:49.015,-17.08,61.07,0,90fc702fa32cf82a2f5cd6a5b38ec462,2586.6416833333333,20.54,67.0
91be6b0b4c941e8a5336e6020cbd4cd7,e696658b97ca3e1e3a77714e0d9b296e,2026-05-10 11:34:34.461,-45.62,72.99,0,68a39bd8e3d6d727e6fd15af35d5ca28,9461.919283333333,44.4,72.79
14e877f6c38ed4ef59a9957078a8db00,53076be36919b757b9ac23fa4f2c4250,2026-05-10 12:55:41.933,-30.62,70.11,0,304f252ea2ca08377a2d0448f7388ff0,8659.556183333332,35.62,70.31
8688705c037e99d0eaea0661e1921f08,2c7093dd79d8ef38730487847b69ae30,2026-05-10 16:32:18.452,-47.15,67.41,0,5c3b4cd2e4fb9c75642409e07171ea92,20719.536849999997,50.22,67.26
88a20bae60473525066690c225b978e6,95591d20211ccdf12a46b87015ec303e,2026-05-10 17:03:11.140,-41.85,66.28,0,0eb5e7f9389bc1274cf198b29d34e43e,15615.146783333334,20.88,65.53
2a46bc799a89cef17760f8cc95113074,43ac9f8e6e5a110d04f1a55dd9b8c6bb,2026-05-10 17:26:43.988,-36.02,69.9,0,6249f7ee5bf1985011f296a80014d2bc,14243.096366666667,39.62,69.9
eeec4c22e9e8ce77742beea51ac357f9,f52b68f4c700dd372cce8f8d4c66d0fd,2026-05-10 18:31:48.016,-52.17,71.72,0,b9b5fc666f69addc6f6fdb5963292192,8396.526566666666,52.25,71.31
4f0f04649b44bcc3870c75dab2124906,122ae852578bdb024953121de37372c4,2026-05-10 18:44:33.513,-19.74,70.8,0,99b43ac48a328808ed28aa7d6e7c60e1,4123.320266666667,50.86,71.13
88dd485d86756420422cb6d17a55a14a,5f0a9a835ccef2e1d31cdf5122b22487,2026-05-10 20:53:38.637,-29.64,62.89,0,425d3ff3b6d1ef3a93724c9e40c47f1f,1663.23965,37.83,62.09
d4eb53c0612af18f49de1e2fb4028902,05c7fdfea0cddb476489dceca2327583,2026-05-10 21:59:26.653,-22.81,69.79,0,a8dd89a47dbe96f435714f7f3b57c9b7,4370.396433333333,27.11,69.79
b0131bba1646ca264f494ab101341447,c771891444dcaac48630d23666bf62d1,2026-05-10 22:16:33.284,-15.62,64.7,0,7100349f63a3ed7f72079ec2f7f05edf,10066.228533333335,60.69,70.37
02c8a225f437195c104a7eab6f1cb663,33fa95eecfd555709479de7e97815ff8,2026-05-11 06:24:42.724,-30.62,71.9,0,e297651cf8be2780de441ae11a2ca44b,12587.988283333334,30.62,71.9
b0fbaea84c3b65a6eb357ca74118772f,50a099722c41acc64bc0a6dd8b63c795,2026-05-11 07:12:05.419,-38.27,62.2,0,2818b0a16a2c6f051a3928a079fc5979,1203.2769166666667,20.88,65.5
943e5d52752efdd259fbf7cedd614ca4,01d94a592c6760ffcdfe7cfaa50489cb,2026-05-11 10:55:00.259,-35.62,67.42,0,c2cd6c7fc06f4cec8a818812aead16d7,11462.398466666667,37.23,66.89
4807e7723f69d899f1a6d0ae91841159,fde22c224923d14859decdc41759d871,2026-05-11 12:32:42.764,-35.35,69.84,0,e78d9007a6af8e13346c08eeb2a93750,12826.822699999999,22.62,63.31
84716932bc668fccb3b1078baf9ab102,772b27500862f40934158e57a891d7ee,2026-05-11 12:41:28.674,-45.62,67.7,0,d5627d8edbf6651bc1568a30a12c37fd,34031.65476666667,50.62,75.02
1a632896c83c579a5a6357efcc28442f,314e6eed869e96f7e9dc77794096367e,2026-05-11 13:41:13.049,-36.5,64.75,0,d7ba469c93bfb8ed05297152a15ecf2d,15487.936166666668,36.53,64.7
97e23701acddf1bb109aeb5fa030a0a9,42efb1c81a0a0d6c69b871b3f28010aa,2026-05-11 15:43:54.729,-45.62,69.69,0,6e00eaaa2ca3c4baabb567a62d42b601,10216.833550000001,45.62,69.69
d4c38c6d0fc8fa8bb4b298ab40f8d317,080df9690a5275ee5338616752be1c0c,2026-05-11 16:47:02.245,-45.62,61.49,0,d4d79d1e629440638f0485ca6f25229e,14678.627100000002,45.62,61.49
70a14399c6159463f0470b0ff62e2e0a,b73a5d19e23ad540c0fb8aeaa9b49398,2026-05-11 17:17:43.868,-50.34,68.02,0,61ac8c37442997e68d209543230a4f6a,1775.1778833333333,40.79,68.17
d27a3cd5925b07ff53be7c44c674db82,a780280cde6194c5065235b3e31531ff,2026-05-11 17:40:09.246,-47.62,67.9,0,884ee6a29f3b7194110d80abde0761a9,75102.80805,55.62,68.12
c4a2437108dc6bbf6b5058700313bea9,4ba7e491533fbd7b98eb10cd39c23fe2,2026-05-11 18:16:26.714,-20.23,68.44,0,2491fcc64094c8c9c07541b4c8c0d37d,7196.6152,34.84,68.44
a1f39a8b782c0fcc575e1ad1a8df55cf,2e4eedd8c4fd8b8f8f04d82077a0ce19,2026-05-11 18:42:07.448,-20.65,66.49,0,65c874eea302318eebd89356af1ed49e,10013.186766666668,28.17,66.49
54a09fc7964fcbd09c385c58816731a2,1dc6560c94178d8b55288ef322bec6b9,2026-05-11 20:15:16.280,-49.37,69.97,0,44ea6b786091818d13326b8dc9275f23,41607.88253333334,57.19,68.39
569083930381a81033a46cd9562a1321,4a4ecc906fe4d3e5dc30521a12d1b5fc,2026-05-11 20:30:02.455,-21.05,64.79,0,a9bde3e3c4ddc9a1c7f3ca28700a6435,1692.5009666666667,36.48,64.79
130605f69f72b40e0aa3003eb2b41c64,acfa20f46c9c0bf10951ac3c223f6533,2026-05-11 20:37:02.404,-34.59,68.99,0,f5bb558afffaeb1d2020cad584b9c8ca,2753.59125,55.47,70.21
a1df686e84d6e315c142a53be0f9078c,7d3b28d14f96a45ea858a4c8d0de8122,2026-05-11 22:07:39.370,-53.8,62.36,0,d2a6551510791a04baa057b4a278c388,26013.908516666666,53.55,62.3
0a4b78d137cc76d0ab17c9b7d02d5803,470472d4983b71e3c03cd607c7844612,2026-05-11 22:50:21.048,-22.77,64.7,0,003f8becb49ba0a27f140e889bba4939,4483.08545,47.51,64.45
50e31107f8e4a1b81737a1ca08e51cd7,b52ae9823800c9740912f08dc8719387,2026-05-12 10:03:49.991,-40.62,68.41,0,196dd484a8e5900afba8fcdd44e20ea2,5027.29565,35.62,67.2
53281b66882f6afa0cc726a4043f47fd,a78281b7a065c3657f60139b5dae886f,2026-05-12 11:36:29.819,-30.62,67.98,0,b3852c37a0a2d7653c2d56a4409d1717,5858.086516666666,20.62,62.6
594d58deedfa434b9240232f23837d92,c4c96350a3d7ab326aefc71d19bd3704,2026-05-12 18:03:14.998,-46.41,63.79,0,e5f6f2053e22ff0a85196d9626ee69f1,1735.1591999999998,51.65,68.48
129d8ad88e6e587db515a81940f9f15c,e52461aa1240bec6faa8a53ad91363aa,2026-05-13 06:46:57.982,-30.53,68.44,0,56f0c3cca3d29d50a4a3ae8268fcaafc,5728.4231500000005,34.52,68.39
7fcc853bb10c630640022af6b848c9d3,067402c9f0b15944bc13aa9831a82dcc,2026-05-13 08:52:54.164,-45.62,68.36,0,7db391773d254ef89728b68eff34e602,16971.830166666667,35.62,69.2
d8e0899ef38f286e9f44033d5b98db4f,e48c390097c6a331431437b0fc6f6b28,2026-05-13 08:57:09.650,-20.11,69.69,0,728cc41d228508fefb45a9b7f4c01a2a,2704.9304333333334,27.34,69.49
6ef20989da934551ff53515761b9f61a,4c969debd14652eac879c2f5c11e520f,2026-05-13 11:43:59.758,-13.49,65.99,0,c1e5eeabd667da148f2df6380dbc6e78,4630.0147,37.17,66.55
b825843af4a4ba30269708d42fc40140,07573eb9ffe4a3318ef44fc4589b3220,2026-05-13 18:14:01.232,-55.62,71.55,0,c1d8bb01bcd00ba2806281fceb9d8fe3,16197.499333333333,55.62,70.95
ada49f78623aec42f17662c74017ed9d,598b4c6d4b9e63bed324eb11a2aa47ef,2026-05-13 21:16:41.462,-17.5,71.14,0,9731aebb0d21ddc9a9877fc3150d26aa,6208.800399999999,62.4,68.92
a1673bf124089b847528d3dd0fe09852,1445dfa594f853b9378c26c64a3bdee3,2026-05-13 23:14:38.517,-51.09,65.97,0,fdc88ad276d8c02949fdde72fbc52c1f,17558.225016666667,42.93,66.99
39257a69cc3c83214a33e2e0bd9790f7,cd8269ae7c082978f3216df918fb2ab1,2026-05-14 06:37:08.648,-30.62,64.2,0,e3891e0d2f1952a5246e75f08404795d,5579.348983333333,40.62,63.68
b94a7f2b1c8f0284c67dae379d926bd2,dc1105566a73c5275cd3e4fe0544949e,2026-05-14 07:03:17.305,-22.12,60.57,0,d4d9bb4589676920dafb078e945683cc,7043.637083333333,22.12,60.57
76a2f35d08a2fc3c5bc2c31f6f4ab11c,d2795760b3ce3addbf0e73d035593806,2026-05-14 07:06:50.613,-30.62,63.56,0,e20aeca05188da80446490b8a663e479,1505.1791166666667,30.62,63.56
3b741c628a10158e945efc6465be7722,98b21cfb6728f5bd8b6f0613c8f421db,2026-05-14 07:37:45.191,-25.35,60.8,0,c546ab36d2b6014611791ac88e0a6971,1042.63835,21.75,60.8
023030d830c1fbb6137b689d2ce1c6ab,0739e07b1289c09fbc0b81090f1381b7,2026-05-14 08:38:19.293,-43.62,25.0,0,33cdb5ce3e5bd02d9e34b54b6e027765,4326.8295333333335,30.31,27.0
fa2aa410a27d626e41b966edb6105b13,b2ff1d7c9cf0cb9ab87191d1631bfe47,2026-05-14 10:22:06.026,-36.69,64.36,0,6eb807347bbc89e338db81669b38f457,20235.739316666666,45.83,74.59
2c4fe57603ac175d18d9a0cfacb153ef,f9bcd866ca03e1cdc47930ef5c7d597d,2026-05-14 12:00:56.065,-34.45,70.08,0,83259f50f10ed4e418dd2550cf0166bf,8595.006616666667,44.55,67.89
72f38870b7630abecdb22e41838a830d,d9c777d0fc5ac998a73bb06c350552c8,2026-05-14 13:57:29.845,-25.62,67.29,0,59dee5bd6372ad176f1aa752a7233f26,5573.4915,27.91,67.29
320107c4e0b2d83f56548dca5ab32a94,a8411c0793b25ea7191997bbe00d0d2d,2026-05-14 14:29:29.558,-20.68,66.4,0,e3e45fb64dd10a0f0b5035ec61958994,18777.398733333335,35.62,64.5
9144869ca7160f69252bdc5e62e82db7,76333972629bba79e56f176040bb95d2,2026-05-14 16:14:56.079,-15.62,63.69,0,9a83476992dcc648073a10318b8b22b0,28880.36941666667,35.62,63.29
274446ca8994c8f21759a5ba0632e6c1,21ed1cca6acbf9d2676b787677b618cd,2026-05-14 18:32:50.330,-41.51,61.28,0,bff987ae1f6a1c87f3226114e2a9b564,2098.675583333333,43.71,61.28
