client_id,cars_count,brands_count,car_price_mean,car_price_median,car_price_min,car_price_max,car_price_std,car_price_missing_count,car_age_mean,car_age_min,car_age_max,engine_l_mean,engine_l_max,horsepower_mean,horsepower_max,april_2025_fines_total,may_2025_fines_total,jun_2025_fines_total,jul_2025_fines_total,aug_2025_fines_total,fines_2025_5m_total,fines_last_6m_total,fines_7_12m_total,fines_13_24m_total,fines_25_36m_total,fines_last_12m_total,fines_last_24m_total,fines_last_36m_total,first_subscription_date,last_subscription_date,car_value_total,car_price_range,car_age_range,car_price_missing_share,historical_fines_5m_per_car,historical_fines_12m_per_car,service_tenure_years,subscription_after_cutoff,gender,age_type_code,home_region_code,fuel_transactions_pre,fuel_refund_orders_pre,fuel_refund_volume_pre,fuel_orders_pre,fuel_active_days_pre,fuel_liters_pre,fuel_spend_pre,fuel_mean_fill_liters_pre,fuel_median_fill_liters_pre,fuel_weighted_price_pre,fuel_refund_share_pre,fuel_orders_per_week_pre,fuel_active_days_per_week_pre,fuel_liters_per_week_pre,fuel_spend_per_week_pre,has_pre_fuel,fines_pre,fine_amount_pre,offence_types_pre,fine_active_days_pre,fines_per_week_pre,fine_amount_per_week_pre,has_pre_fine,fines_per_1000_liters_pre,cluster_id,cluster_label
7741175deb71a82ae06ac5313a8670de,1,1,1072291.0,1072291.0,1072291.0,1072291.0,0.0,0,13.0,13.0,13.0,1.4,1.4,101.0,101.0,1,2,0,0,0,3,1,5,1,0,6,7,7,2020-04-07,2020-04-07,1072291.0,0.0,0.0,0.0,3.0,6.0,6.146475017111568,0,M,A20,77,1.0,0.0,-0.0,1.0,1.0,50.32,3635.1168,50.32,50.32,72.24,0.0,0.0958904109589041,0.0958904109589041,4.8252054794520545,348.5728438356164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Кластер 1: возрастные автомобили, доступный автопарк"
6d24ca74996d8ee39739b130205ed96b,1,1,2410000.0,2410000.0,2410000.0,2410000.0,0.0,0,2.0,2.0,2.0,1.5,1.5,143.0,143.0,0,0,1,2,6,9,2,10,3,0,12,15,15,2024-09-21,2024-09-21,2410000.0,0.0,0.0,0.0,9.0,12.0,1.6892539356605065,0,M,A40,50,8.0,0.0,-0.0,8.0,8.0,253.45,17394.7373,31.68125,29.58,68.63182994673507,0.0,0.7671232876712328,0.7671232876712328,24.303424657534244,1667.9885082191781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"Кластер 2: новые автомобили, дорогой автопарк"
d9779694b2bd71c1384758551b2cf8d8,1,1,3511230.0,3511230.0,3511230.0,3511230.0,0.0,0,7.0,7.0,7.0,2.4,2.4,188.0,188.0,0,0,0,0,0,0,0,6,6,15,6,12,27,2025-11-28,2025-11-28,3511230.0,0.0,0.0,0.0,0.0,6.0,0.5037645448323066,0,M,A40,74,9.0,0.0,-0.0,9.0,8.0,249.67000000000002,14499.8609,27.741111111111113,25.62,58.07610405735571,0.0,0.863013698630137,0.7671232876712328,23.94095890410959,1390.397620547945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"Кластер 2: новые автомобили, дорогой автопарк"
7fc11161d3483c1075a31cace0236831,1,1,3520775.0,3520775.0,3520775.0,3520775.0,0.0,0,7.0,7.0,7.0,1.5,1.5,150.0,150.0,0,0,0,1,3,4,0,5,0,0,5,5,5,2025-04-24,2025-04-24,3520775.0,0.0,0.0,0.0,4.0,5.0,1.1006160164271048,0,M,A40,77,1.0,0.0,-0.0,1.0,1.0,22.66,1618.1506,22.66,22.66,71.41,0.0,0.0958904109589041,0.0958904109589041,2.172876712328767,155.16512602739726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"Кластер 2: новые автомобили, дорогой автопарк"
ded83da9924e72015791de6489b5a86a,1,1,2508756.0,2508756.0,2508756.0,2508756.0,0.0,0,12.0,12.0,12.0,2.0,2.0,211.0,211.0,0,0,0,0,0,0,9,3,0,0,12,12,12,2026-02-02,2026-02-02,2508756.0,0.0,0.0,0.0,0.0,12.0,0.32306639288158795,0,M,A20,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Кластер 0: низкая топливная активность, один автомобиль"
5fd244aaa1a3c4b1d8211740776d8a29,1,1,1474648.0,1474648.0,1474648.0,1474648.0,0.0,0,15.0,15.0,15.0,1.3,1.3,101.0,101.0,0,2,0,0,0,2,1,2,1,0,3,4,4,2024-12-17,2024-12-17,1474648.0,0.0,0.0,0.0,2.0,3.0,1.4510609171800137,0,M,A20,74,1.0,0.0,-0.0,1.0,1.0,55.62,3820.5377999999996,55.62,55.62,68.69,0.0,0.0958904109589041,0.0958904109589041,5.3334246575342465,366.35293972602733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Кластер 1: возрастные автомобили, доступный автопарк"
f0c80d8de185f495fd7add5847e180e3,1,1,754000.0,754000.0,754000.0,754000.0,0.0,0,24.0,24.0,24.0,1.8,1.8,132.0,132.0,0,0,0,1,0,1,0,1,0,0,1,1,1,2026-07-31,2026-07-31,754000.0,0.0,0.0,0.0,1.0,1.0,0.0,1,F,A20,42,6.0,0.0,-0.0,6.0,6.0,181.57,10954.734999999999,30.261666666666667,30.62,60.33339758770722,0.0,0.5753424657534246,0.5753424657534246,17.410821917808217,1050.4540410958903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Кластер 1: возрастные автомобили, доступный автопарк"
0b65725f04f446bf9d9daf8a29d415f5,1,1,11822222.0,11822222.0,11822222.0,11822222.0,0.0,0,9.0,9.0,9.0,3.0,3.0,367.0,367.0,1,0,4,1,1,7,5,11,6,0,16,22,22,2024-11-06,2024-11-06,11822222.0,0.0,0.0,0.0,7.0,16.0,1.5633127994524298,0,M,A40,66,12.0,0.0,-0.0,12.0,10.0,608.8199999999999,46048.545,50.73499999999999,55.2,75.63572977234651,0.0,1.1506849315068493,0.958904109589041,58.379999999999995,4415.6139041095885,1.0,1.0,750.0,1.0,1.0,0.0958904109589041,71.91780821917808,1.0,1.6425215991590292,2,"Кластер 2: новые автомобили, дорогой автопарк"
60bfc5ea13a33f81874de17a36b3355a,1,1,537500.0,537500.0,537500.0,537500.0,0.0,0,19.0,19.0,19.0,1.4,1.4,75.0,75.0,0,0,0,0,0,0,2,0,0,0,2,2,2,2026-08-26,2026-08-26,537500.0,0.0,0.0,0.0,0.0,2.0,0.0,1,M,A20,50,27.0,0.0,-0.0,27.0,21.0,744.77,81210.9055,27.584074074074074,6.62,109.04159069242853,0.0,2.589041095890411,2.0136986301369864,71.416301369863,7787.347102739725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Кластер 1: возрастные автомобили, доступный автопарк"
9b9498be8aa0ffa5cf97694bc19e6a59,1,1,1757431.0,1757431.0,1757431.0,1757431.0,0.0,0,14.0,14.0,14.0,2.0,2.0,211.0,211.0,0,2,6,0,0,8,4,16,2,46,20,22,68,2026-03-26,2026-03-26,1757431.0,0.0,0.0,0.0,8.0,20.0,0.1806981519507187,0,F,A60,23,3.0,0.0,-0.0,3.0,3.0,71.86,4680.3356,23.953333333333333,25.62,65.13130531589202,0.0,0.2876712328767123,0.2876712328767123,6.890684931506849,448.79930410958906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Кластер 1: возрастные автомобили, доступный автопарк"
192b9219366e45738c90da49cfebac3c,1,1,4812999.0,4812999.0,4812999.0,4812999.0,0.0,0,4.0,4.0,4.0,2.2,2.2,197.0,197.0,0,0,2,0,1,3,1,6,0,0,7,7,7,2025-05-24,2025-05-24,4812999.0,0.0,0.0,0.0,3.0,7.0,1.0184804928131417,0,M,A40,50,7.0,0.0,-0.0,7.0,7.0,328.88,22713.1592,46.98285714285714,48.97,69.06214789588907,0.0,0.6712328767123288,0.6712328767123288,31.536438356164382,2177.9741698630137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"Кластер 2: новые автомобили, дорогой автопарк"
c6d15980214afb139871715c064f5157,1,1,1700102.0,1700102.0,1700102.0,1700102.0,0.0,0,12.0,12.0,12.0,1.5,1.5,120.0,120.0,0,0,3,3,4,10,6,35,8,28,41,49,77,2022-10-01,2022-10-01,1700102.0,0.0,0.0,0.0,10.0,41.0,3.6632443531827517,0,M,A40,50,6.0,0.0,-0.0,6.0,6.0,209.47,16085.3025,34.91166666666667,31.740000000000002,76.79048312407505,0.0,0.5753424657534246,0.5753424657534246,20.086164383561645,1542.4262671232875,1.0,1.0,750.0,1.0,1.0,0.0958904109589041,71.91780821917808,1.0,4.773953310736621,2,"Кластер 2: новые автомобили, дорогой автопарк"
32bf9fc30fac584b4c0e8cab7e0a5760,1,1,3041173.0,3041173.0,3041173.0,3041173.0,0.0,0,8.0,8.0,8.0,2.0,2.0,146.0,146.0,2,1,6,11,3,23,30,35,16,62,65,81,143,2022-02-06,2022-02-06,3041173.0,0.0,0.0,0.0,23.0,65.0,4.312114989733059,0,F,A40,77,3.0,0.0,-0.0,3.0,3.0,109.31,7684.8217,36.43666666666667,34.88,70.30300704418626,0.0,0.2876712328767123,0.2876712328767123,10.481780821917809,736.9007109589041,1.0,6.0,4500.0,1.0,5.0,0.5753424657534246,431.5068493150685,1.0,54.88976305918946,2,"Кластер 2: новые автомобили, дорогой автопарк"
76f0bf4e7ece8ef204392ba038d6f8c1,1,1,2618428.0,2618428.0,2618428.0,2618428.0,0.0,0,8.0,8.0,8.0,2.0,2.0,150.0,150.0,0,0,0,0,0,0,2,2,4,1,4,8,9,2022-08-14,2022-08-14,2618428.0,0.0,0.0,0.0,0.0,4.0,3.7946611909650922,0,M,A40,66,4.0,0.0,-0.0,4.0,4.0,147.43,9776.1468,36.8575,35.35,66.31043071288069,0.0,0.3835616438356164,0.3835616438356164,14.137123287671233,937.4387342465753,1.0,1.0,750.0,1.0,1.0,0.0958904109589041,71.91780821917808,1.0,6.782880010852607,2,"Кластер 2: новые автомобили, дорогой автопарк"
aa45316d6a542e07e2d492d3f11a4a8e,1,1,2200000.0,2200000.0,2200000.0,2200000.0,0.0,0,3.0,3.0,3.0,1.5,1.5,147.0,147.0,0,0,0,0,2,2,1,3,0,0,4,4,4,2025-07-03,2025-07-03,2200000.0,0.0,0.0,0.0,2.0,4.0,0.9089664613278576,0,F,A40,78,19.0,0.0,-0.0,19.0,17.0,435.33000000000004,27786.3719,22.912105263157898,21.28,63.82829554590769,0.0,1.821917808219178,1.6301369863013697,41.74397260273973,2664.446620547945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"Кластер 2: новые автомобили, дорогой автопарк"
c9488caa87d3318f4f87bd1f61d74047,1,1,1218333.0,1218333.0,1218333.0,1218333.0,0.0,0,19.0,19.0,19.0,2.0,2.0,155.0,155.0,0,0,0,0,0,0,3,1,6,13,4,10,23,2023-08-22,2023-08-22,1218333.0,0.0,0.0,0.0,0.0,4.0,2.7734428473648185,0,M,A20,77,7.0,0.0,-0.0,7.0,7.0,323.46999999999997,20268.6728,46.209999999999994,58.62,62.66013169691162,0.0,0.6712328767123288,0.6712328767123288,31.017671232876708,1943.5713643835616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Кластер 1: возрастные автомобили, доступный автопарк"
a327aa7b921e80b9e816830e412c5648,1,1,3875799.0,3875799.0,3875799.0,3875799.0,0.0,0,6.0,6.0,6.0,2.5,2.5,179.0,179.0,0,0,1,0,0,1,1,6,1,7,7,8,15,2023-08-10,2023-08-10,3875799.0,0.0,0.0,0.0,1.0,7.0,2.8062970568104038,0,M,A40,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Кластер 0: низкая топливная активность, один автомобиль"
9f50064f21a30cd5359de90edbba35e0,1,1,1992816.0,1992816.0,1992816.0,1992816.0,0.0,0,6.0,6.0,6.0,1.6,1.6,123.0,123.0,0,0,2,0,0,2,0,2,2,0,2,4,4,2026-04-02,2026-04-02,1992816.0,0.0,0.0,0.0,2.0,2.0,0.16153319644079397,0,M,A20,77,5.0,0.0,-0.0,5.0,5.0,203.14,14759.898799999999,40.628,40.6,72.65875159988185,0.0,0.4794520547945205,0.4794520547945205,19.47917808219178,1415.3327616438355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"Кластер 2: новые автомобили, дорогой автопарк"
7fda6726a61521d54eb6368c4849718f,1,1,1819161.0,1819161.0,1819161.0,1819161.0,0.0,0,14.0,14.0,14.0,2.0,2.0,184.0,184.0,1,3,1,0,0,5,3,11,1,12,14,15,27,2023-07-21,2023-07-21,1819161.0,0.0,0.0,0.0,5.0,14.0,2.861054072553046,0,M,A20,52,3.0,0.0,-0.0,3.0,3.0,105.16,7440.5622,35.053333333333335,35.62,70.75468048687715,0.0,0.2876712328767123,0.2876712328767123,10.083835616438355,713.4785671232877,1.0,1.0,750.0,1.0,1.0,0.0958904109589041,71.91780821917808,1.0,9.509319132750097,2,"Кластер 2: новые автомобили, дорогой автопарк"
e843ef3f4a8ed7951d7f84db882ebffe,1,1,8880913.0,8880913.0,8880913.0,8880913.0,0.0,0,5.0,5.0,5.0,3.0,3.0,340.0,340.0,0,0,0,0,0,0,0,14,0,0,14,14,14,2025-10-14,2025-10-14,8880913.0,0.0,0.0,0.0,0.0,14.0,0.6269678302532512,0,M,A20,50,12.0,0.0,-0.0,12.0,12.0,553.58,50725.2145,46.13166666666667,46.16,91.6312267422956,0.0,1.1506849315068493,1.1506849315068493,53.08301369863014,4864.061664383562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"Кластер 2: новые автомобили, дорогой автопарк"
5a1129cad2e062aecf3b727ae2d7a4e9,2,2,2536000.0,2536000.0,2024000.0,3048000.0,724077.3439350247,0,15.0,14.0,16.0,3.95,4.4,292.5,313.0,4,7,11,15,10,47,4,51,12,26,55,67,93,2020-12-12,2022-01-08,5072000.0,1024000.0,2.0,0.0,23.5,27.5,5.464750171115674,0,F,A40,77,6.0,0.0,-0.0,6.0,6.0,198.72,14029.8564,33.12,35.62,70.60112922705315,0.0,0.5753424657534246,0.5753424657534246,19.055342465753423,1345.328695890411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"Кластер 3: несколько автомобилей, дорогой автопарк"
64da39736b0c868d1321561a256e3c92,1,1,4044286.0,4044286.0,4044286.0,4044286.0,0.0,0,2.0,2.0,2.0,2.0,2.0,238.0,238.0,2,0,5,4,7,18,4,24,14,0,28,42,42,2024-11-17,2024-11-17,4044286.0,0.0,0.0,0.0,18.0,28.0,1.5331964407939767,0,M,A40,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1500.0,1.0,2.0,0.1917808219178082,143.83561643835617,1.0,,0,"Кластер 0: низкая топливная активность, один автомобиль"
3c86f9be41addf3755e7577ae8d35f20,1,1,2450437.0,2450437.0,2450437.0,2450437.0,0.0,0,12.0,12.0,12.0,2.0,2.0,150.0,150.0,2,1,0,0,2,5,13,15,2,31,28,30,61,2020-08-31,2020-08-31,2450437.0,0.0,0.0,0.0,5.0,28.0,5.746748802190281,0,M,A20,16,12.0,1.0,10.45,11.0,11.0,552.57,36351.031800000004,50.23363636363637,51.28,65.78538791465336,0.08333333333333333,1.0547945205479452,1.0547945205479452,52.98616438356165,3485.7153780821923,1.0,4.0,3000.0,1.0,4.0,0.3835616438356164,287.67123287671234,1.0,7.238901858588052,2,"Кластер 2: новые автомобили, дорогой автопарк"
ac6008148fca41b97b31ecc28af844f2,1,1,3099703.0,3099703.0,3099703.0,3099703.0,0.0,0,8.0,8.0,8.0,2.5,2.5,181.0,181.0,0,0,0,3,0,3,4,5,0,6,9,9,15,2021-08-07,2021-08-07,3099703.0,0.0,0.0,0.0,3.0,9.0,4.813141683778234,0,M,A40,54,8.0,0.0,-0.0,8.0,8.0,215.96,14146.6394,26.995,23.62,65.50583163548805,0.0,0.7671232876712328,0.7671232876712328,20.70849315068493,1356.5270657534247,1.0,2.0,1500.0,1.0,2.0,0.1917808219178082,143.83561643835617,1.0,9.260974254491572,2,"Кластер 2: новые автомобили, дорогой автопарк"
a19b5ba74912056f781a32efb29e8e6a,1,1,1575000.0,1575000.0,1575000.0,1575000.0,0.0,0,20.0,20.0,20.0,0.7,0.7,101.0,101.0,0,0,0,5,0,5,16,10,0,7,26,26,33,2026-04-20,2026-04-20,1575000.0,0.0,0.0,0.0,5.0,26.0,0.11225188227241616,0,M,A40,72,6.0,0.0,-0.0,6.0,6.0,306.07,20902.146800000002,51.01166666666666,55.585,68.29204691737185,0.0,0.5753424657534246,0.5753424657534246,29.34917808219178,2004.3154465753425,1.0,1.0,1500.0,1.0,1.0,0.0958904109589041,143.83561643835617,1.0,3.267226451465351,1,"Кластер 1: возрастные автомобили, доступный автопарк"
a5077b7098bd2c2281eecf63a4fbdf35,1,1,2240000.0,2240000.0,2240000.0,2240000.0,0.0,0,2.0,2.0,2.0,1.5,1.5,147.0,147.0,0,0,0,0,0,0,3,0,0,0,3,3,3,2026-06-23,2026-06-23,2240000.0,0.0,0.0,0.0,0.0,3.0,0.0,1,M,A20,50,9.0,0.0,-0.0,9.0,9.0,239.87,16470.0436,26.65222222222222,27.46,68.66237378580064,0.0,0.863013698630137,0.863013698630137,23.00123287671233,1579.3192493150686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"Кластер 2: новые автомобили, дорогой автопарк"
dda156c098fc1ca45939f1ec8f5c9bae,1,1,1066250.0,1066250.0,1066250.0,1066250.0,0.0,0,19.0,19.0,19.0,2.0,2.0,131.0,131.0,5,5,3,2,0,15,19,25,0,0,44,44,44,2025-10-11,2025-10-11,1066250.0,0.0,0.0,0.0,15.0,44.0,0.6351813826146475,0,M,A20,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1500.0,1.0,2.0,0.1917808219178082,143.83561643835617,1.0,,0,"Кластер 0: низкая топливная активность, один автомобиль"
04791288565e7dcc7b7d35e2b97045b5,1,1,2900000.0,2900000.0,2900000.0,2900000.0,0.0,0,1.0,1.0,1.0,1.6,1.6,150.0,150.0,0,0,0,0,0,0,11,1,0,0,12,12,12,2026-03-05,2026-03-05,2900000.0,0.0,0.0,0.0,0.0,12.0,0.23819301848049282,0,F,A20,02,8.0,0.0,-0.0,8.0,8.0,166.26,10981.6402,20.7825,22.21,66.05100565379526,0.0,0.7671232876712328,0.7671232876712328,15.942739726027396,1053.033991780822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"Кластер 2: новые автомобили, дорогой автопарк"
ff185e7b97e387bbb9238f25896eaee5,1,1,2140000.0,2140000.0,2140000.0,2140000.0,0.0,0,8.0,8.0,8.0,1.5,1.5,174.0,174.0,0,0,5,0,0,5,4,9,7,16,13,20,36,2023-11-26,2023-11-26,2140000.0,0.0,0.0,0.0,5.0,13.0,2.510609171800137,0,F,A20,50,6.0,0.0,-0.0,6.0,6.0,227.72,15660.211800000001,37.95333333333333,41.325,68.769593360267,0.0,0.5753424657534246,0.5753424657534246,21.836164383561645,1501.6641452054796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"Кластер 2: новые автомобили, дорогой автопарк"
2caf8e66a4dfb98398f2fe8709204793,1,1,914463.0,914463.0,914463.0,914463.0,0.0,0,15.0,15.0,15.0,1.6,1.6,103.0,103.0,1,0,1,1,0,3,1,4,2,5,5,7,12,2022-10-25,2022-10-25,914463.0,0.0,0.0,0.0,3.0,5.0,3.597535934291581,0,M,A40,77,5.0,0.0,-0.0,5.0,5.0,156.55,9874.0301,31.310000000000002,29.61,63.07269306930693,0.0,0.4794520547945205,0.4794520547945205,15.01164383561644,946.824804109589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Кластер 1: возрастные автомобили, доступный автопарк"
98712c309e011da41d06b693c4a7378e,1,1,2727038.0,2727038.0,2727038.0,2727038.0,0.0,0,5.0,5.0,5.0,2.0,2.0,149.0,149.0,0,3,3,0,1,7,9,17,2,3,26,28,31,2023-06-08,2023-06-08,2727038.0,0.0,0.0,0.0,7.0,26.0,2.9787816563997263,0,F,A20,78,13.0,1.0,20.08,12.0,12.0,461.62,31894.8489,38.468333333333334,36.894999999999996,69.09329946709414,0.07692307692307693,1.1506849315068493,1.1506849315068493,44.264931506849315,3058.4101684931506,1.0,1.0,750.0,1.0,1.0,0.0958904109589041,71.91780821917808,1.0,2.1662839565010183,2,"Кластер 2: новые автомобили, дорогой автопарк"
b34fa75ef90d95a85d4bd43177544628,3,3,1893205.6666666667,1637102.0,1048684.0,2993831.0,997542.4948153002,0,9.333333333333334,2.0,18.0,1.5333333333333332,1.6,132.33333333333334,150.0,0,2,1,0,2,5,3,8,4,9,11,15,24,2021-09-17,2025-03-29,5679617.0,1945147.0,16.0,0.0,1.6666666666666667,3.6666666666666665,4.700889801505818,0,M,A20,66,6.0,0.0,-0.0,6.0,6.0,238.97,16181.313900000001,39.82833333333333,36.64,67.71274176674896,0.0,0.5753424657534246,0.5753424657534246,22.914931506849314,1551.6328397260274,1.0,1.0,750.0,1.0,1.0,0.0958904109589041,71.91780821917808,1.0,4.184625685232456,3,"Кластер 3: несколько автомобилей, дорогой автопарк"
865615c9a069588a850a6d487ffa6bdd,1,1,2245000.0,2245000.0,2245000.0,2245000.0,0.0,0,2.0,2.0,2.0,1.5,1.5,147.0,147.0,0,0,0,0,0,0,2,0,0,0,2,2,2,2026-08-06,2026-08-06,2245000.0,0.0,0.0,0.0,0.0,2.0,0.0,1,F,A20,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,"Кластер 0: низкая топливная активность, один автомобиль"
42d677b1c5cf7636aca8018e2a90548c,1,1,2000000.0,2000000.0,2000000.0,2000000.0,0.0,0,3.0,3.0,3.0,1.5,1.5,181.0,181.0,0,2,0,0,0,2,0,4,0,0,4,4,4,2025-12-18,2025-12-18,2000000.0,0.0,0.0,0.0,2.0,4.0,0.4490075290896646,0,M,A20,78,3.0,0.0,-0.0,3.0,3.0,136.26,9531.4694,45.419999999999995,44.02,69.95060472625863,0.0,0.2876712328767123,0.2876712328767123,13.066027397260273,913.9765178082191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"Кластер 2: новые автомобили, дорогой автопарк"
ef816941fb84945a4a6b94706474de88,1,1,3246923.0,3246923.0,3246923.0,3246923.0,0.0,0,5.0,5.0,5.0,2.0,2.0,387.0,387.0,0,0,0,6,13,19,29,44,0,0,73,73,73,2025-07-03,2025-07-03,3246923.0,0.0,0.0,0.0,19.0,73.0,0.9089664613278576,0,M,A20,50,6.0,0.0,-0.0,6.0,6.0,263.51,25421.3497,43.91833333333333,46.315,96.47204925809267,0.0,0.5753424657534246,0.5753424657534246,25.26808219178082,2437.6636698630136,1.0,8.0,6000.0,2.0,6.0,0.7671232876712328,575.3424657534247,1.0,30.35937915069637,2,"Кластер 2: новые автомобили, дорогой автопарк"
dc8c2812d4a43ac3b3b47dadf6910107,1,1,1089562.0,1089562.0,1089562.0,1089562.0,0.0,0,19.0,19.0,19.0,2.1,2.1,109.0,109.0,0,0,0,0,0,0,2,0,0,0,2,2,2,2026-04-20,2026-04-20,1089562.0,0.0,0.0,0.0,0.0,2.0,0.11225188227241616,0,M,A40,72,22.0,0.0,-0.0,22.0,20.0,1773.08,121609.03,80.59454545454545,71.655,68.58631872222348,0.0,2.1095890410958904,1.917808219178082,170.0213698630137,11661.1398630137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Кластер 1: возрастные автомобили, доступный автопарк"
1e4ec95f1a59a1e3352554b4c76ba975,1,1,1419784.0,1419784.0,1419784.0,1419784.0,0.0,0,15.0,15.0,15.0,2.0,2.0,147.0,147.0,0,2,1,4,1,8,3,17,0,1,20,20,21,2025-06-26,2025-06-26,1419784.0,0.0,0.0,0.0,8.0,20.0,0.9281314168377823,0,M,A20,77,8.0,0.0,-0.0,8.0,8.0,436.27,30809.2897,54.53375,54.635,70.61977605611204,0.0,0.7671232876712328,0.7671232876712328,41.83410958904109,2954.3154506849314,1.0,1.0,750.0,1.0,1.0,0.0958904109589041,71.91780821917808,1.0,2.2921585256836363,1,"Кластер 1: возрастные автомобили, доступный автопарк"
12d5161f4110b5cef015d1584fb74d93,1,1,1143298.0,1143298.0,1143298.0,1143298.0,0.0,0,14.0,14.0,14.0,1.6,1.6,123.0,123.0,0,0,2,0,0,2,0,2,0,0,2,2,2,2025-06-18,2025-06-18,1143298.0,0.0,0.0,0.0,2.0,2.0,0.9500342231348392,0,F,A20,52,7.0,0.0,-0.0,7.0,7.0,208.33999999999997,14567.0339,29.76285714285714,27.49,69.91952529519057,0.0,0.6712328767123288,0.6712328767123288,19.97780821917808,1396.8388671232876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"Кластер 1: возрастные автомобили, доступный автопарк"
000cda29bfc42d4076b3f37c930234ba,1,1,952500.0,952500.0,952500.0,952500.0,0.0,0,19.0,19.0,19.0,2.4,2.4,170.0,170.0,1,0,0,1,1,3,5,6,0,2,11,11,13,2023-10-06,2023-10-06,952500.0,0.0,0.0,0.0,3.0,11.0,2.650239561943874,0,M,A20,16,16.0,0.0,-0.0,16.0,16.0,600.52,39923.286,37.5325,36.269999999999996,66.48119296609605,0.0,1.5342465753424657,1.5342465753424657,57.58410958904109,3828.260301369863,1.0,4.0,5250.0,2.0,3.0,0.3835616438356164,503.42465753424653,1.0,6.660893891960301,1,"Кластер 1: возрастные автомобили, доступный автопарк"
60c292bd57dd7e730190a70ed60a95af,1,1,1113748.0,1113748.0,1113748.0,1113748.0,0.0,0,15.0,15.0,15.0,2.0,2.0,145.0,145.0,6,11,12,3,8,40,23,57,9,6,80,89,95,2025-01-24,2025-01-24,1113748.0,0.0,0.0,0.0,40.0,80.0,1.3470225872689938,0,M,A20,77,9.0,0.0,-0.0,9.0,9.0,226.5,16158.580000000002,25.166666666666668,19.68,71.34030905077263,0.0,0.863013698630137,0.863013698630137,21.71917808219178,1549.4528767123288,1.0,8.0,6000.0,2.0,7.0,0.7671232876712328,575.3424657534247,1.0,35.32008830022075,1,"Кластер 1: возрастные автомобили, доступный автопарк"
abb352ed17385f9e2c6cb186bb825863,1,1,4746667.0,4746667.0,4746667.0,4746667.0,0.0,0,5.0,5.0,5.0,2.0,2.0,220.0,220.0,0,0,0,0,0,0,0,2,1,0,2,3,3,2023-11-07,2023-11-07,4746667.0,0.0,0.0,0.0,0.0,2.0,2.5626283367556466,0,M,A40,50,4.0,0.0,-0.0,4.0,3.0,129.44,8768.349,32.36,29.21,67.74064431396786,0.0,0.3835616438356164,0.2876712328767123,12.412054794520547,840.8005890410959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"Кластер 2: новые автомобили, дорогой автопарк"
